participant,subj_idx,.draw,beta
66ab330c867b56b7333c7f26,5,2747,0.2482682342785203
66ab330c867b56b7333c7f26,5,2748,0.5316450791320868
66ab330c867b56b7333c7f26,5,2749,0.44147807787977733
66ab330c867b56b7333c7f26,5,2750,0.41538345468147253
66ab330c867b56b7333c7f26,5,2751,0.33747639648231553
66ab330c867b56b7333c7f26,5,2752,-0.12346354516069913
66ab330c867b56b7333c7f26,5,2753,0.20010470210750586
66ab330c867b56b7333c7f26,5,2754,-0.10655694181284125
66ab330c867b56b7333c7f26,5,2755,0.10165202993459355
66ab330c867b56b7333c7f26,5,2756,-0.5509237887361798
66ab330c867b56b7333c7f26,5,2757,0.6928382644431024
66ab330c867b56b7333c7f26,5,2758,0.815833233833273
66ab330c867b56b7333c7f26,5,2759,0.387290643456963
66ab330c867b56b7333c7f26,5,2760,0.36956118538800264
66ab330c867b56b7333c7f26,5,2761,-0.06559792472884629
66ab330c867b56b7333c7f26,5,2762,0.2693876734986492
66ab330c867b56b7333c7f26,5,2763,0.5384254911846125
66ab330c867b56b7333c7f26,5,2764,-0.12657960501048315
66ab330c867b56b7333c7f26,5,2765,0.7863657621126798
66ab330c867b56b7333c7f26,5,2766,0.15602208673464057
66ab330c867b56b7333c7f26,5,2767,0.19526148782254776
66ab330c867b56b7333c7f26,5,2768,0.15236385095102523
66ab330c867b56b7333c7f26,5,2769,0.3896428477508781
66ab330c867b56b7333c7f26,5,2770,0.6493936013349406
66ab330c867b56b7333c7f26,5,2771,0.42264965189852766
66ab330c867b56b7333c7f26,5,2772,0.10689219626079804
66ab330c867b56b7333c7f26,5,2773,0.7404552355378303
66ab330c867b56b7333c7f26,5,2774,0.7815730354001237
66ab330c867b56b7333c7f26,5,2775,0.5139366024088128
66ab330c867b56b7333c7f26,5,2776,-0.09503249582051176
66ab330c867b56b7333c7f26,5,2777,0.1062743005283715
66ab330c867b56b7333c7f26,5,2778,0.8933149624876721
66ab330c867b56b7333c7f26,5,2779,0.4054244127192829
66ab330c867b56b7333c7f26,5,2780,-0.09114258037498901
66ab330c867b56b7333c7f26,5,2781,0.8895942043874364
66ab330c867b56b7333c7f26,5,2782,0.08175314822427904
66ab330c867b56b7333c7f26,5,2783,0.20118734321361387
66ab330c867b56b7333c7f26,5,2784,0.16605594179967653
66ab330c867b56b7333c7f26,5,2785,0.17429824974905947
66ab330c867b56b7333c7f26,5,2786,0.21153558368815173
66ab330c867b56b7333c7f26,5,2787,0.2283179299757283
66ab330c867b56b7333c7f26,5,2788,-0.11621477476251152
66ab330c867b56b7333c7f26,5,2789,0.38829310802578093
66ab330c867b56b7333c7f26,5,2790,0.5678689914259396
66ab330c867b56b7333c7f26,5,2791,-0.1878565630268707
66ab330c867b56b7333c7f26,5,2792,0.36845001569880254
66ab330c867b56b7333c7f26,5,2793,0.27836721430850986
66ab330c867b56b7333c7f26,5,2794,0.5247932288205832
66ab330c867b56b7333c7f26,5,2795,-0.05156423157617418
66ab330c867b56b7333c7f26,5,2796,0.6012096102244981
66ab330c867b56b7333c7f26,5,2797,0.8201947602132083
66ab330c867b56b7333c7f26,5,2798,-0.08618306252901131
66ab330c867b56b7333c7f26,5,2799,0.3954533221907024
66ab330c867b56b7333c7f26,5,2800,0.6039741399694022
66ab330c867b56b7333c7f26,5,2801,0.6001397618665122
66ab330c867b56b7333c7f26,5,2802,0.8229316422217029
66ab330c867b56b7333c7f26,5,2803,0.5854035413099666
66ab330c867b56b7333c7f26,5,2804,0.3178671635544881
66ab330c867b56b7333c7f26,5,2805,0.1122124589642488
66ab330c867b56b7333c7f26,5,2806,0.6959260677743881
66ab330c867b56b7333c7f26,5,2807,0.9056072187975069
66ab330c867b56b7333c7f26,5,2808,-0.1305579446662523
66ab330c867b56b7333c7f26,5,2809,0.3344542136011033
66ab330c867b56b7333c7f26,5,2810,0.017653788303973128
66ab330c867b56b7333c7f26,5,2811,1.2288818268870807
66ab330c867b56b7333c7f26,5,2812,-0.09997580215186497
66ab330c867b56b7333c7f26,5,2813,0.1915121168965861
66ab330c867b56b7333c7f26,5,2814,0.6069466398641827
66ab330c867b56b7333c7f26,5,2815,0.7299099018846594
66ab330c867b56b7333c7f26,5,2816,-0.2575118166794954
66ab330c867b56b7333c7f26,5,2817,0.4999648812898991
66ab330c867b56b7333c7f26,5,2818,0.7123661812431534
66ab330c867b56b7333c7f26,5,2819,0.8482384229501605
66ab330c867b56b7333c7f26,5,2820,0.09318250506419523
66ab330c867b56b7333c7f26,5,2821,0.4177417851377366
66ab330c867b56b7333c7f26,5,2822,0.03952968208672769
66ab330c867b56b7333c7f26,5,2823,0.043480164289143086
66ab330c867b56b7333c7f26,5,2824,0.10164069307244211
66ab330c867b56b7333c7f26,5,2825,0.8533663727463716
66ab330c867b56b7333c7f26,5,2826,0.3208327810306272
66ab330c867b56b7333c7f26,5,2827,0.6100708065039263
66ab330c867b56b7333c7f26,5,2828,0.6770939011002979
66ab330c867b56b7333c7f26,5,2829,0.4086121883649725
66ab330c867b56b7333c7f26,5,2830,0.35906306789861386
66ab330c867b56b7333c7f26,5,2831,0.4817010216091626
66ab330c867b56b7333c7f26,5,2832,0.041551474065825045
66ab330c867b56b7333c7f26,5,2833,0.5623001539062616
66ab330c867b56b7333c7f26,5,2834,-0.7864058918244686
66ab330c867b56b7333c7f26,5,2835,0.3661868758867154
66ab330c867b56b7333c7f26,5,2836,0.25866508861775483
66ab330c867b56b7333c7f26,5,2837,0.6279520603882224
66ab330c867b56b7333c7f26,5,2838,0.4499652486079898
66ab330c867b56b7333c7f26,5,2839,0.8299552936941805
66ab330c867b56b7333c7f26,5,2840,0.045619437359293635
66ab330c867b56b7333c7f26,5,2841,0.5822266211618947
66ab330c867b56b7333c7f26,5,2842,0.887355238306729
66ab330c867b56b7333c7f26,5,2843,0.764557237933638
66ab330c867b56b7333c7f26,5,2844,0.5961176262368151
66ab330c867b56b7333c7f26,5,2845,0.5501816996638896
66ab330c867b56b7333c7f26,5,2846,0.6112279018148177
66ab330c867b56b7333c7f26,5,2847,-0.11595578562581754
66ab330c867b56b7333c7f26,5,2848,0.19056918139530332
66ab330c867b56b7333c7f26,5,2849,0.4608813380779435
66ab330c867b56b7333c7f26,5,2850,0.19459994462094415
66ab330c867b56b7333c7f26,5,2851,0.1387971592129581
66ab330c867b56b7333c7f26,5,2852,-0.18572622812316864
66ab330c867b56b7333c7f26,5,2853,0.7831618950768906
66ab330c867b56b7333c7f26,5,2854,0.7938025490162932
66ab330c867b56b7333c7f26,5,2855,0.12169270849545322
66ab330c867b56b7333c7f26,5,2856,-0.2039568049623852
66ab330c867b56b7333c7f26,5,2857,0.08010856008429057
66ab330c867b56b7333c7f26,5,2858,0.4154528613538059
66ab330c867b56b7333c7f26,5,2859,-0.20231928125974474
66ab330c867b56b7333c7f26,5,2860,0.48647216963301165
66ab330c867b56b7333c7f26,5,2861,0.6402782862837262
66ab330c867b56b7333c7f26,5,2862,-0.2636755118277211
66ab330c867b56b7333c7f26,5,2863,0.7813656412703909
66ab330c867b56b7333c7f26,5,2864,0.31972260477696657
66ab330c867b56b7333c7f26,5,2865,0.5329045411412309
66ab330c867b56b7333c7f26,5,2866,0.5799677450765983
66ab330c867b56b7333c7f26,5,2867,0.2629519449311172
66ab330c867b56b7333c7f26,5,2868,0.4303970988246639
66ab330c867b56b7333c7f26,5,2869,0.14573033820628178
66ab330c867b56b7333c7f26,5,2870,0.26815035733610587
66ab330c867b56b7333c7f26,5,2871,0.15809282275453201
66ab330c867b56b7333c7f26,5,2872,0.6579146057518612
66ab330c867b56b7333c7f26,5,2873,0.13203630663545607
66ab330c867b56b7333c7f26,5,2874,-0.05517787002935537
66ab330c867b56b7333c7f26,5,2875,0.6563995584474991
66ab330c867b56b7333c7f26,5,2876,0.2022921745117785
66ab330c867b56b7333c7f26,5,2877,0.25796161572745985
66ab330c867b56b7333c7f26,5,2878,1.0208681405813471
66ab330c867b56b7333c7f26,5,2879,0.40738501097219626
66ab330c867b56b7333c7f26,5,2880,0.4999325655695742
66ab330c867b56b7333c7f26,5,2881,0.6111536464860914
66ab330c867b56b7333c7f26,5,2882,-0.27649575353742606
66ab330c867b56b7333c7f26,5,2883,0.6738504532106581
66ab330c867b56b7333c7f26,5,2884,0.755818799758975
66ab330c867b56b7333c7f26,5,2885,0.3219866443108812
66ab330c867b56b7333c7f26,5,2886,0.9340056817392836
66ab330c867b56b7333c7f26,5,2887,0.5415284327257068
66ab330c867b56b7333c7f26,5,2888,0.41522610879029553
66ab330c867b56b7333c7f26,5,2889,0.3010476571683046
66ab330c867b56b7333c7f26,5,2890,0.6722357052393357
66ab330c867b56b7333c7f26,5,2891,0.5830418603774914
66ab330c867b56b7333c7f26,5,2892,0.5408880994470252
66ab330c867b56b7333c7f26,5,2893,0.43812065694506985
66ab330c867b56b7333c7f26,5,2894,0.09874849110899664
66ab330c867b56b7333c7f26,5,2895,0.05318498386802184
66ab330c867b56b7333c7f26,5,2896,-0.12721405082290338
66ab330c867b56b7333c7f26,5,2897,0.5592626954715878
66ab330c867b56b7333c7f26,5,2898,-0.20057559258349356
66ab330c867b56b7333c7f26,5,2899,0.9113398031721335
66ab330c867b56b7333c7f26,5,2900,0.4303176604660721
66ab330c867b56b7333c7f26,5,2901,1.1489649205934893
66ab330c867b56b7333c7f26,5,2902,0.5910808811496469
66ab330c867b56b7333c7f26,5,2903,0.18753840722881787
66ab330c867b56b7333c7f26,5,2904,0.6309835931359281
66ab330c867b56b7333c7f26,5,2905,0.7035012900397739
66ab330c867b56b7333c7f26,5,2906,0.2740231307376794
66ab330c867b56b7333c7f26,5,2907,0.42366278187275686
66ab330c867b56b7333c7f26,5,2908,0.4127653450490177
66ab330c867b56b7333c7f26,5,2909,0.45113139674058544
66ab330c867b56b7333c7f26,5,2910,-0.23785534852310586
66ab330c867b56b7333c7f26,5,2911,0.6484650579451731
66ab330c867b56b7333c7f26,5,2912,0.6272656550061073
66ab330c867b56b7333c7f26,5,2913,0.14565318038596675
66ab330c867b56b7333c7f26,5,2914,0.39716698288642294
66ab330c867b56b7333c7f26,5,2915,0.11716031508759728
66ab330c867b56b7333c7f26,5,2916,0.0973499945773093
66ab330c867b56b7333c7f26,5,2917,0.8060454009385478
66ab330c867b56b7333c7f26,5,2918,0.25870687355459077
66ab330c867b56b7333c7f26,5,2919,0.7155261373676736
66ab330c867b56b7333c7f26,5,2920,0.5360274863054666
66ab330c867b56b7333c7f26,5,2921,0.08086054761648676
66ab330c867b56b7333c7f26,5,2922,0.8300146461447072
66ab330c867b56b7333c7f26,5,2923,0.5586272952487867
66ab330c867b56b7333c7f26,5,2924,0.47748999744450354
66ab330c867b56b7333c7f26,5,2925,0.7508405254937394
66ab330c867b56b7333c7f26,5,2926,0.48285326740228984
66ab330c867b56b7333c7f26,5,2927,0.4393965435514573
66ab330c867b56b7333c7f26,5,2928,0.5830055810672984
66ab330c867b56b7333c7f26,5,2929,0.3147424534276222
66ab330c867b56b7333c7f26,5,2930,0.15133815179408172
66ab330c867b56b7333c7f26,5,2931,0.9122823787177612
66ab330c867b56b7333c7f26,5,2932,0.5209760341476113
66ab330c867b56b7333c7f26,5,2933,1.0082982334470876
66ab330c867b56b7333c7f26,5,2934,-0.12012301499827993
66ab330c867b56b7333c7f26,5,2935,0.4712624953200385
66ab330c867b56b7333c7f26,5,2936,0.008400925588634589
66ab330c867b56b7333c7f26,5,2937,-0.009414525865697576
66ab330c867b56b7333c7f26,5,2938,-0.17343470773482506
66ab330c867b56b7333c7f26,5,2939,0.9525386460619509
66ab330c867b56b7333c7f26,5,2940,0.614376391382422
66ab330c867b56b7333c7f26,5,2941,0.1733615914057824
66ab330c867b56b7333c7f26,5,2942,0.6918223840352435
66ab330c867b56b7333c7f26,5,2943,0.9362882603482987
66ab330c867b56b7333c7f26,5,2944,0.7052533245771564
66ab330c867b56b7333c7f26,5,2945,-0.4975555601441315
66ab330c867b56b7333c7f26,5,2946,0.027415700300264967
66ab330c867b56b7333c7f26,5,2947,0.012157232173064747
66ab330c867b56b7333c7f26,5,2948,0.5057662193439453
66ab330c867b56b7333c7f26,5,2949,0.5683132906212315
66ab330c867b56b7333c7f26,5,2950,0.8800794136024963
66ab330c867b56b7333c7f26,5,2951,-0.13118522002698008
66ab330c867b56b7333c7f26,5,2952,0.42131062507744543
66ab330c867b56b7333c7f26,5,2953,0.32712985267128436
66ab330c867b56b7333c7f26,5,2954,0.6782910172236879
66ab330c867b56b7333c7f26,5,2955,0.4406918585302557
66ab330c867b56b7333c7f26,5,2956,0.6517785803841849
66ab330c867b56b7333c7f26,5,2957,0.5852583962182233
66ab330c867b56b7333c7f26,5,2958,0.2129899004340374
66ab330c867b56b7333c7f26,5,2959,0.0979517675855367
66ab330c867b56b7333c7f26,5,2960,-0.05140785811836657
66ab330c867b56b7333c7f26,5,2961,0.2398664894699294
66ab330c867b56b7333c7f26,5,2962,0.037956672585280266
66ab330c867b56b7333c7f26,5,2963,1.0945878277672088
66ab330c867b56b7333c7f26,5,2964,0.2473456252772891
66ab330c867b56b7333c7f26,5,2965,0.11154837519409799
66ab330c867b56b7333c7f26,5,2966,0.3787642935138966
66ab330c867b56b7333c7f26,5,2967,0.7400865039160214
66ab330c867b56b7333c7f26,5,2968,0.5563014846721384
66ab330c867b56b7333c7f26,5,2969,-0.13593299962650207
66ab330c867b56b7333c7f26,5,2970,0.6274629556657755
66ab330c867b56b7333c7f26,5,2971,0.010533205816796398
66ab330c867b56b7333c7f26,5,2972,0.15878359410565823
66ab330c867b56b7333c7f26,5,2973,0.5053487329533657
66ab330c867b56b7333c7f26,5,2974,0.4402615482753142
66ab330c867b56b7333c7f26,5,2975,0.27365886219082536
66ab330c867b56b7333c7f26,5,2976,-0.04229661889001246
66ab330c867b56b7333c7f26,5,2977,0.45890745839943903
66ab330c867b56b7333c7f26,5,2978,0.08404067345677646
66ab330c867b56b7333c7f26,5,2979,0.3027089502279967
66ab330c867b56b7333c7f26,5,2980,0.8826719883060495
66ab330c867b56b7333c7f26,5,2981,0.5882458803701385
66ab330c867b56b7333c7f26,5,2982,0.11003943766271074
66ab330c867b56b7333c7f26,5,2983,0.08013205730745673
66ab330c867b56b7333c7f26,5,2984,0.5314866605790445
66ab330c867b56b7333c7f26,5,2985,0.34905001236499444
66ab330c867b56b7333c7f26,5,2986,0.19972464469252083
66ab330c867b56b7333c7f26,5,2987,0.15559844391925792
66ab330c867b56b7333c7f26,5,2988,-0.26622763299972196
66ab330c867b56b7333c7f26,5,2989,0.29756525362234265
66ab330c867b56b7333c7f26,5,2990,-0.2679532193537366
66ab330c867b56b7333c7f26,5,2991,0.5233342717092466
66ab330c867b56b7333c7f26,5,2992,0.5396138710025392
66ab330c867b56b7333c7f26,5,2993,-0.018646415710393383
66ab330c867b56b7333c7f26,5,2994,0.3614637155092181
66ab330c867b56b7333c7f26,5,2995,0.07202237359159624
66ab330c867b56b7333c7f26,5,2996,0.3810471270482866
66ab330c867b56b7333c7f26,5,2997,0.7497221543470103
66ab330c867b56b7333c7f26,5,2998,0.39336354274619495
66ab330c867b56b7333c7f26,5,2999,0.6385332905834258
66ab330c867b56b7333c7f26,5,3000,0.05683989535916689
66ab330c867b56b7333c7f26,5,3001,0.3329269885497177
66ab330c867b56b7333c7f26,5,3002,0.04636004507290281
66ab330c867b56b7333c7f26,5,3003,0.5216277456577386
66ab330c867b56b7333c7f26,5,3004,0.3250957745570613
66ab330c867b56b7333c7f26,5,3005,0.48854896335069753
66ab330c867b56b7333c7f26,5,3006,0.8393162532968734
66ab330c867b56b7333c7f26,5,3007,0.7013704093923363
66ab330c867b56b7333c7f26,5,3008,0.09084635418362108
66ab330c867b56b7333c7f26,5,3009,0.4278970826360591
66ab330c867b56b7333c7f26,5,3010,0.44698805422916643
66ab330c867b56b7333c7f26,5,3011,0.9704395040893785
66ab330c867b56b7333c7f26,5,3012,-0.18603513659263993
66ab330c867b56b7333c7f26,5,3013,0.024064733744654593
66ab330c867b56b7333c7f26,5,3014,0.261225780947005
66ab330c867b56b7333c7f26,5,3015,-0.20933057167053115
66ab330c867b56b7333c7f26,5,3016,0.34339249544837613
66ab330c867b56b7333c7f26,5,3017,0.7710757449653077
66ab330c867b56b7333c7f26,5,3018,0.6624414271207018
66ab330c867b56b7333c7f26,5,3019,0.34988959933954755
66ab330c867b56b7333c7f26,5,3020,0.3795183988849835
66ab330c867b56b7333c7f26,5,3021,0.32849351562043205
66ab330c867b56b7333c7f26,5,3022,0.3556745715149251
66ab330c867b56b7333c7f26,5,3023,0.3220745729750212
66ab330c867b56b7333c7f26,5,3024,0.8524244645174092
66ab330c867b56b7333c7f26,5,3025,-0.03400826457680772
66ab330c867b56b7333c7f26,5,3026,-0.03949400334108355
66ab330c867b56b7333c7f26,5,3027,0.6644046138322803
66ab330c867b56b7333c7f26,5,3028,0.05232322214683072
66ab330c867b56b7333c7f26,5,3029,0.4939659453113697
66ab330c867b56b7333c7f26,5,3030,0.6034074155807824
66ab330c867b56b7333c7f26,5,3031,-0.06763255121275558
66ab330c867b56b7333c7f26,5,3032,0.08593690624973371
66ab330c867b56b7333c7f26,5,3033,0.6206781638696666
66ab330c867b56b7333c7f26,5,3034,0.6565064131439936
66ab330c867b56b7333c7f26,5,3035,0.23285342800607733
66ab330c867b56b7333c7f26,5,3036,-0.08560133131638148
66ab330c867b56b7333c7f26,5,3037,0.5317568494513694
66ab330c867b56b7333c7f26,5,3038,0.419265534213253
66ab330c867b56b7333c7f26,5,3039,0.3966880949619833
66ab330c867b56b7333c7f26,5,3040,0.3526950822101293
66ab330c867b56b7333c7f26,5,3041,0.7794472646351596
66ab330c867b56b7333c7f26,5,3042,0.5091659582760126
66ab330c867b56b7333c7f26,5,3043,0.38714242370536744
66ab330c867b56b7333c7f26,5,3044,0.4088715503356648
66ab330c867b56b7333c7f26,5,3045,0.17473723382827694
66ab330c867b56b7333c7f26,5,3046,0.13585267840195647
66ab330c867b56b7333c7f26,5,3047,0.607653110194028
66ab330c867b56b7333c7f26,5,3048,0.2784165842365116
66ab330c867b56b7333c7f26,5,3049,0.5847992287006586
66ab330c867b56b7333c7f26,5,3050,-0.12270172481716513
66ab330c867b56b7333c7f26,5,3051,0.5312669932281868
66ab330c867b56b7333c7f26,5,3052,0.33965210515329797
66ab330c867b56b7333c7f26,5,3053,0.3295758040391038
66ab330c867b56b7333c7f26,5,3054,-0.39785218352137786
66ab330c867b56b7333c7f26,5,3055,0.5613705306362171
66ab330c867b56b7333c7f26,5,3056,0.7191855570315635
66ab330c867b56b7333c7f26,5,3057,0.7817619786005248
66ab330c867b56b7333c7f26,5,3058,0.3633729369048427
66ab330c867b56b7333c7f26,5,3059,0.3282921363265211
66ab330c867b56b7333c7f26,5,3060,-0.21655166850898638
66ab330c867b56b7333c7f26,5,3061,0.13290356060317854
66ab330c867b56b7333c7f26,5,3062,0.6127830996299125
66ab330c867b56b7333c7f26,5,3063,0.8967474013368524
66ab330c867b56b7333c7f26,5,3064,-0.04982587098241187
66ab330c867b56b7333c7f26,5,3065,-0.2933293563389884
66ab330c867b56b7333c7f26,5,3066,0.5232502298270468
66ab330c867b56b7333c7f26,5,3067,0.33632306811121315
66ab330c867b56b7333c7f26,5,3068,0.8820730335210833
66ab330c867b56b7333c7f26,5,3069,0.3969770525315888
66ab330c867b56b7333c7f26,5,3070,-0.030506957539123303
66ab330c867b56b7333c7f26,5,3071,-0.13955147199721019
66ab330c867b56b7333c7f26,5,3072,1.0937265054435663
66ab330c867b56b7333c7f26,5,3073,0.31370431021098766
66ab330c867b56b7333c7f26,5,3074,0.8709211221657415
66ab330c867b56b7333c7f26,5,3075,1.0102756779759778
66ab330c867b56b7333c7f26,5,3076,-0.38093197735649365
66ab330c867b56b7333c7f26,5,3077,0.1252147008673985
66ab330c867b56b7333c7f26,5,3078,0.8683335877475784
66ab330c867b56b7333c7f26,5,3079,0.5100638886658465
66ab330c867b56b7333c7f26,5,3080,0.45737884057809153
66ab330c867b56b7333c7f26,5,3081,0.6315550261232076
66ab330c867b56b7333c7f26,5,3082,0.329294212256079
66ab330c867b56b7333c7f26,5,3083,0.5345025890817154
66ab330c867b56b7333c7f26,5,3084,0.27704949767289566
66ab330c867b56b7333c7f26,5,3085,0.768812599530755
66ab330c867b56b7333c7f26,5,3086,0.13998997972569027
66ab330c867b56b7333c7f26,5,3087,0.35347360919121906
66ab330c867b56b7333c7f26,5,3088,0.947940547647956
66ab330c867b56b7333c7f26,5,3089,-0.03240516644427571
66ab330c867b56b7333c7f26,5,3090,0.40851341580579015
66ab330c867b56b7333c7f26,5,3091,-0.06885585551411388
66ab330c867b56b7333c7f26,5,3092,0.1994795362645233
66ab330c867b56b7333c7f26,5,3093,0.6899005403593652
66ab330c867b56b7333c7f26,5,3094,0.9856778026835572
66ab330c867b56b7333c7f26,5,3095,0.45987607170791256
66ab330c867b56b7333c7f26,5,3096,0.1144684044098988
66ab330c867b56b7333c7f26,5,3097,0.06213440005498749
66ab330c867b56b7333c7f26,5,3098,0.25600094680157104
66ab330c867b56b7333c7f26,5,3099,0.7820794549356688
66ab330c867b56b7333c7f26,5,3100,-0.12239409244398658
66ab330c867b56b7333c7f26,5,3101,0.15126654894997826
66ab330c867b56b7333c7f26,5,3102,0.3442770729608884
66ab330c867b56b7333c7f26,5,3103,0.5844131643285746
66ab330c867b56b7333c7f26,5,3104,0.3146900746952531
66ab330c867b56b7333c7f26,5,3105,0.4180649139644509
66ab330c867b56b7333c7f26,5,3106,0.3078392047559688
66ab330c867b56b7333c7f26,5,3107,0.6504844697752996
66ab330c867b56b7333c7f26,5,3108,0.44547620262371707
66ab330c867b56b7333c7f26,5,3109,0.5231018160413297
66ab330c867b56b7333c7f26,5,3110,0.17826122837453812
66ab330c867b56b7333c7f26,5,3111,0.6254284409561441
66ab330c867b56b7333c7f26,5,3112,-0.03614272143025965
66ab330c867b56b7333c7f26,5,3113,0.7694180056548348
66ab330c867b56b7333c7f26,5,3114,0.065837292228351
66ab330c867b56b7333c7f26,5,3115,0.6533683409166335
66ab330c867b56b7333c7f26,5,3116,-0.03430325175305332
66ab330c867b56b7333c7f26,5,3117,0.7341932130366987
66ab330c867b56b7333c7f26,5,3118,-0.09891824047752618
66ab330c867b56b7333c7f26,5,3119,0.3563860909723594
66ab330c867b56b7333c7f26,5,3120,-0.33981060244725114
66ab330c867b56b7333c7f26,5,3121,0.7661148490096049
66ab330c867b56b7333c7f26,5,3122,-0.08705706491037168
66ab330c867b56b7333c7f26,5,3123,0.3401682444958888
66ab330c867b56b7333c7f26,5,3124,0.5518601492546114
66ab330c867b56b7333c7f26,5,3125,0.54326793250045
66ab330c867b56b7333c7f26,5,3126,0.44244739381786713
66ab330c867b56b7333c7f26,5,3127,0.1734855002882545
66ab330c867b56b7333c7f26,5,3128,0.7327628094769719
66ab330c867b56b7333c7f26,5,3129,0.27492344459301654
66ab330c867b56b7333c7f26,5,3130,-0.09289407939724748
66ab330c867b56b7333c7f26,5,3131,-0.2572494711988357
66ab330c867b56b7333c7f26,5,3132,0.5001380700962089
66ab330c867b56b7333c7f26,5,3133,0.24032613611956688
66ab330c867b56b7333c7f26,5,3134,0.9380817898426366
66ab330c867b56b7333c7f26,5,3135,0.8923768511143925
66ab330c867b56b7333c7f26,5,3136,0.582233506581889
66ab330c867b56b7333c7f26,5,3137,0.07970861762249892
66ab330c867b56b7333c7f26,5,3138,0.08236775583418003
66ab330c867b56b7333c7f26,5,3139,1.0224337141433302
66ab330c867b56b7333c7f26,5,3140,0.6145048650061561
66ab330c867b56b7333c7f26,5,3141,0.3555862748741333
66ab330c867b56b7333c7f26,5,3142,-0.050614479591663764
66ab330c867b56b7333c7f26,5,3143,0.3632362042136596
66ab330c867b56b7333c7f26,5,3144,-0.0865672246172764
66ab330c867b56b7333c7f26,5,3145,0.4440216539930071
66ab330c867b56b7333c7f26,5,3146,-0.0673012117170072
66ab330c867b56b7333c7f26,5,3147,0.8649418299851648
66ab330c867b56b7333c7f26,5,3148,0.5899480263111723
66ab330c867b56b7333c7f26,5,3149,0.13177921707776608
66ab330c867b56b7333c7f26,5,3150,0.01867256795673844
66ab330c867b56b7333c7f26,5,3151,-0.02427086334154216
66ab330c867b56b7333c7f26,5,3152,0.24323815721888398
66ab330c867b56b7333c7f26,5,3153,0.5363069971448982
66ab330c867b56b7333c7f26,5,3154,0.3033087022063949
66ab330c867b56b7333c7f26,5,3155,0.4874625308246843
66ab330c867b56b7333c7f26,5,3156,0.14309092526567313
66ab330c867b56b7333c7f26,5,3157,0.7056988659727861
66ab330c867b56b7333c7f26,5,3158,0.4267565246941915
66ab330c867b56b7333c7f26,5,3159,0.7366428857083078
66ab330c867b56b7333c7f26,5,3160,0.6725090591847322
66ab330c867b56b7333c7f26,5,3161,0.25907932771310443
66ab330c867b56b7333c7f26,5,3162,0.21441419936758668
66ab330c867b56b7333c7f26,5,3163,0.36678010814010353
66ab330c867b56b7333c7f26,5,3164,0.6017350581557173
66ab330c867b56b7333c7f26,5,3165,0.2142113312203624
66ab330c867b56b7333c7f26,5,3166,0.12594908549852918
66ab330c867b56b7333c7f26,5,3167,0.4540375101138949
66ab330c867b56b7333c7f26,5,3168,0.4896025403585538
66ab330c867b56b7333c7f26,5,3169,0.9020519383384701
66ab330c867b56b7333c7f26,5,3170,0.6051735459512568
66ab330c867b56b7333c7f26,5,3171,0.29235714900065235
66ab330c867b56b7333c7f26,5,3172,-0.035303787959395316
66ab330c867b56b7333c7f26,5,3173,-0.0034207751623090976
66ab330c867b56b7333c7f26,5,3174,0.6291671377116104
66ab330c867b56b7333c7f26,5,3175,0.6671149330552469
66ab330c867b56b7333c7f26,5,3176,0.5677771484074285
66ab330c867b56b7333c7f26,5,3177,1.0724805806505058
66ab330c867b56b7333c7f26,5,3178,-0.1845614587146242
66ab330c867b56b7333c7f26,5,3179,-0.2668484984193552
66ab330c867b56b7333c7f26,5,3180,1.001707518996514
66ab330c867b56b7333c7f26,5,3181,0.17268530444636293
66ab330c867b56b7333c7f26,5,3182,0.060973381096400936
66ab330c867b56b7333c7f26,5,3183,0.6470964444985168
66ab330c867b56b7333c7f26,5,3184,0.15079386476667245
66ab330c867b56b7333c7f26,5,3185,1.2126359757723366
66ab330c867b56b7333c7f26,5,3186,0.3396180320494455
66ab330c867b56b7333c7f26,5,3187,0.6208486490471998
66ab330c867b56b7333c7f26,5,3188,0.42989878666035497
66ab330c867b56b7333c7f26,5,3189,0.6716729189265108
66ab330c867b56b7333c7f26,5,3190,0.2532886194605688
66ab330c867b56b7333c7f26,5,3191,0.17698016702131403
66ab330c867b56b7333c7f26,5,3192,0.7997647821253671
66ab330c867b56b7333c7f26,5,3193,0.235778285803309
66ab330c867b56b7333c7f26,5,3194,0.8136301142869705
66ab330c867b56b7333c7f26,5,3195,0.6965584382211696
66ab330c867b56b7333c7f26,5,3196,0.3157740679560498
66ab330c867b56b7333c7f26,5,3197,0.40177280050845476
66ab330c867b56b7333c7f26,5,3198,0.575058113434805
66ab330c867b56b7333c7f26,5,3199,0.677804226939128
66ab330c867b56b7333c7f26,5,3200,1.045169762396867
66ab330c867b56b7333c7f26,5,3201,0.11995355856291506
66ab330c867b56b7333c7f26,5,3202,0.5500430485784635
66ab330c867b56b7333c7f26,5,3203,0.15720967181752643
66ab330c867b56b7333c7f26,5,3204,0.8185759978021541
66ab330c867b56b7333c7f26,5,3205,0.3521336521920986
66ab330c867b56b7333c7f26,5,3206,0.11365749877668085
66ab330c867b56b7333c7f26,5,3207,0.34524466781418595
66ab330c867b56b7333c7f26,5,3208,0.3956751839774024
66ab330c867b56b7333c7f26,5,3209,0.5418777132681392
66ab330c867b56b7333c7f26,5,3210,0.43813363500919694
