alpha_mu,beta_mu,alpha_sigma,beta_sigma
-0.8029361681283683,0.9335771591103041,1.3930724555477303,2.146534684155648
-0.30996774548942996,1.3950164571257961,1.6322230054184308,2.5326926220446877
-0.3442001894584277,0.9377311965386704,1.2304516394897074,1.6473927142381513
-1.330474435564689,0.7009663580822652,1.351222139091129,1.4706505638238512
-0.6751500600490554,0.3894587302336461,1.1445030429948109,2.1015899201352175
-1.1999129329661287,0.7638708524446391,1.780792670187486,1.499759567466856
-0.4244329260516143,1.3309182412089333,0.9196427898817663,1.6653962618476985
-0.9822956247435068,1.034420555286899,1.1658329054865686,1.7753443043972827
-1.4365355251681247,-0.11538168433926957,1.328740580889619,2.358148470628791
-0.5356054043926559,0.9707039421382774,0.9876348284647841,1.808900762463171
-0.7106233088903385,1.4992752433234808,2.0688014548479123,2.355875602322772
-0.3084390481557069,-0.25987756405160817,1.3027866527230079,2.302272192462933
-0.491334461222476,0.36316133309455323,1.1553236344984754,1.2734548601580213
-0.9393526563366615,1.4162340631581363,1.2467373901585241,2.2288133881815186
-1.1533338104592634,0.7517481000285673,1.1857868455805003,1.4509178498086381
-0.34102519695048694,0.9344287704037825,1.383258196165998,1.4114417467703293
-0.7490067039137722,1.3461126424778516,1.189070959154138,2.0992549855535287
-0.7017836818301033,0.5516020426347967,1.0756818398622383,1.3850537963184109
-1.2220648844474442,0.5483750078167512,1.2009329089580436,1.4981838173605972
-1.169400945565064,1.350139506538997,1.543100635517378,2.2023055768034077
-1.2418271885339276,1.5360407948396388,1.2530293410454993,2.115075023486252
-0.8717843101018409,1.6325590428375583,1.0017215478344101,1.3922428964435531
-1.112679343246555,1.3540894293043013,1.443093267986441,1.5085040018307048
-0.9847759810822724,1.2405831132602108,1.7779348028768576,1.6814408906309024
-0.35707085715624753,0.6769709172792393,1.479176041335166,2.235934908511471
-0.7668723193935633,0.590982520132485,1.1457433472544718,1.58084461025971
-0.7472312347841349,0.6438058790373162,1.7424548450253854,2.0038172824950937
-0.6214118325269327,0.1477737933797181,1.7203837948774414,1.9488886933811862
-1.5116921615230638,0.945242163438785,1.9112772430355658,1.4617795290208486
-1.216714278243944,-0.08205939210388113,1.1504651748006707,1.7423038417197498
-0.6824251527765028,1.0190584565908676,1.4967395340851664,2.0655587533566346
-0.3100031600207446,-0.24385079799471648,1.9283299785016015,2.233273404851197
-0.6188940487592252,1.2769417759386166,1.4861163782323126,2.5759547930455953
-0.7550592666524845,0.6456475271625982,1.0714089706056313,1.609340746349599
-1.1474356530322531,1.4925670357437069,1.6343801287686353,1.8572468038952095
-0.697047547177562,0.708214374164281,1.8644175932578722,1.9682220256317164
-0.7478102004349774,1.4347908395433264,1.3455431158811568,1.9031260028117014
-0.8375036429342615,1.0082985659493429,1.040140381409432,1.9134754996050276
-0.7641919631567008,0.71816186064175,0.8732351530288657,1.8876006273265276
-1.649225313999673,0.8088493895823599,1.705025936569613,2.050574092569635
-0.6350520407120712,0.7217345628440011,1.5393849731170275,2.0628417469901392
-1.3300494671609702,0.9427447169196062,1.34004142093251,1.4482705112588687
-0.9096539999084318,1.152625362336336,1.1060915640450377,1.7278147053782642
-1.0461137754385499,0.6643010342640825,1.3705035341912217,1.7628759195867651
-0.5499693469159502,1.260397951150481,1.348509437062043,1.484485275155556
-0.6087971953401834,0.3547239476526425,1.2481054859164913,2.1117748622695633
-1.0518991583421964,1.7295394193966473,1.65983892474697,1.744909543524859
-0.7031193213756994,0.08626552778970217,1.662825711131235,1.5105798057450655
-0.8341347385147977,0.9786673808756524,0.9993739066573796,1.378610839119821
-0.6662613116650754,1.4300038482712076,1.2342693771006672,1.9924249234186435
-1.1066281643941531,1.025842477472249,1.0100019298915863,1.779150074464732
-0.7159532330712026,1.0948105720719081,1.0702881523981802,1.902792219965084
-1.2641158892972844,0.6253948644600199,1.2787485305342052,2.0521670748956615
-1.2007493884470188,-0.14926928068864154,1.4540126048678794,1.5542942184075226
0.06011404794588006,1.0007156508869217,1.6132043279781856,1.5467131505200016
-1.227745581363128,0.9484674847423666,0.9636288026991576,1.2144149986745538
-1.7659677188904492,0.5916824861703075,1.3343616125923636,1.6897238232165264
-1.2287168185358213,1.2453096711989542,1.4807685994018966,1.414752828648425
-0.9627099364525031,1.0914923163932477,1.4040387497045512,1.6182155165234007
-1.096774682288288,1.3414483316101615,1.681421412330128,1.7862236720544673
-0.06742257391733111,0.7813292690387496,1.8427343229742479,1.5472037478659426
-0.5296984937806657,0.5386534583579621,0.795768485758432,1.3968162096978105
-0.9148545090516127,1.6347140813907417,1.5536668351583132,1.9818866695130666
-1.3072202019366554,1.0045456158443142,1.226307119638924,2.0661091389130943
-1.0198090050792799,0.14229992752740842,1.222309754797906,1.5074002999992429
-0.8093977840159323,0.8185505413397346,1.3248457962825977,1.9852878250255823
-0.9224553187294308,0.7839548457131442,1.174541891318564,1.5989111322606901
-0.9371167056624147,1.4502378881582592,1.0716523226534576,2.438885451165765
-1.2078819076322937,1.214828418181744,1.8096601940404635,1.5865830775164802
-0.6410624367559017,0.6470756241301894,1.776519917136336,1.6069732743189737
-0.4897362488190893,-0.8828243304421545,1.4291729615649855,2.222264164662073
-1.5761989673439063,0.030166261542156125,1.689955638320079,1.52085430765558
-0.7879473759305071,0.3998262169484593,2.062980046196388,1.9105511631754106
-0.47227400385769713,0.8588437798193066,1.2641521699148341,2.026534543448867
-1.246700027893597,1.7278691346669297,1.0734288204573772,2.272532377112502
-0.6794046656155556,0.6454637545916174,1.5909984184324972,1.9454501094925858
-1.4706515881354616,-0.1891922759197525,1.9706666658102487,2.043345372892274
-1.0549468238897102,1.243727757274722,1.1583733775554648,1.7478070555286702
-0.9027130526564929,0.40277584647366077,1.3608151948484635,1.8386152616791496
-0.5816298594545714,1.1743061138014752,1.4821000262284956,1.900575443605743
-0.8078069025338049,0.5995790839259457,1.2912965265695062,2.2105277918615456
-0.5597084131491329,0.3737816487506707,1.623026132039619,2.2000762922205643
-0.7913504444883483,0.6340840525638332,1.5903384193818813,1.9033453387950425
-0.8331408200071054,1.512635258575611,2.0803502253543713,2.337595499193052
-0.49894081119259764,0.16434586452903,1.0630943369457857,2.478016610089336
-1.2171647225027558,1.0231184313725108,1.4238388800414343,2.1605460887664902
-0.9112043597583116,1.194164596505266,1.005663592747299,1.3878865490546004
-0.7667131576690887,0.6014827349490084,1.2775820728855476,2.059584070871361
-1.109244721021795,1.0198764539805798,1.453311337919618,1.6977202929160025
-1.0379735441376843,0.9644213813700487,1.8046178616305586,2.1973942339802837
-0.9715878859778183,-0.5269033390683188,1.040688874124452,1.9198645213694774
-1.2424099002480056,0.643411276662459,2.312324221391066,2.1655416570922523
-0.7426339083764338,1.1832649776759918,1.6731250756919382,1.5386762438016703
-0.48674630105619554,0.7690044511262305,1.240906304195421,1.8302551295610494
-0.7129544200938213,0.2910431693380567,1.377161582555588,2.144383691480943
-1.2084968872185675,1.191790804867152,1.162576700414692,1.5156449014139404
-1.81128390624885,0.8931169839009951,1.6824060755796542,1.4965028342615423
-0.9245588083040774,0.5443295279031614,1.0965991857869046,1.499333359709717
-0.616646384210525,0.40861302020813356,1.3494478287072587,1.9231359354336635
-1.2740206416284887,0.8222990200130794,1.8393149124525066,1.9195979562570853
-1.1326388130593497,1.8648847836109965,1.047723932376066,2.5907086387433607
-0.23719233518375554,0.9476444695507844,1.6954860963692422,1.6644280906932114
-0.8027726747503054,1.010136929857266,1.5249049850431682,1.762037174003558
-0.21450465747606745,0.00721720260885661,1.383534502320433,2.1260896104935716
-0.7240887479556192,0.32961892888757005,1.27678611376262,2.208542567049686
-1.1121144434067831,0.5221191866422494,1.2969278456611548,2.171911196677304
-0.5772237771409738,0.24114910176547788,1.7279463940581545,2.1157350264840242
-1.1519191647604308,0.8744504783772082,1.62153570616786,1.4540532015704313
-1.176552992766444,1.352013577838389,1.7770148394881289,2.0290706110194776
-0.4792374188174819,0.8012599068031907,1.1118881242373533,2.132854150240581
-1.3051761765680543,1.2834941237312332,1.0563865277045528,2.1975178438184026
-0.6124728562433914,0.730606322752764,1.2463335063824277,2.4027267664982275
-1.3419406757802173,0.7340643364300168,1.5722749325160839,2.244071319869202
-1.1609768692925988,1.035391218857944,1.677673870245021,1.9885334980841056
-1.0308611954849605,1.4888293044324328,1.2609178173606383,1.844051007602788
-1.2802216025868154,1.3352132068769136,1.5024397790950477,2.1448025840228535
-0.5899580333477992,1.1439133894345295,1.7700183871407495,2.5195848709412756
-1.2846963204081128,1.7720829485891096,1.2807891972186953,2.1334691881937107
-0.9998849330930903,0.9087882915532444,0.9967160908753828,1.6919285690621937
-0.507395830774092,1.180277057846651,1.6789503638507877,2.0465360235121586
-0.8511141006805286,0.3573052226137889,1.1670252814395714,1.7234532615069125
-0.8637954633537317,1.0355083639041962,1.1722880898170331,1.8119317230743446
-0.5362583744405331,1.2954682135022244,1.3507768305442216,1.7246198504977281
-0.7108178312333265,1.9757754586105123,0.9638555434993062,1.4662374298990222
-0.6465368753329187,1.086974775070645,1.489712803094276,2.1742755529779942
-1.0412224025443486,0.6693868882382263,1.2858407351823797,1.858367823160236
-1.1812482826802702,0.8476862826063576,1.4500631539559108,1.7185207685276276
-0.8417498407750956,1.4820098879903738,1.2625081880940976,1.8190004546260983
-0.8205332200532317,0.6323713976526164,1.8744159926046844,2.331507556780017
-1.0081455050784447,1.3432919200276783,1.2336200600242355,1.5697738758461164
-0.7013511010869238,1.2586619550587017,1.8493642943743318,2.124328790728691
-0.20235401392037872,1.3813437692958923,1.4558139536919057,1.5397724326638922
-0.9777692312924837,0.7753898291470879,1.5331059411228802,2.011343273040216
-0.777812954885848,1.3804974225311852,1.65792046230287,1.7716045645042136
-0.8792955531837122,0.3273095308850999,1.010543958407444,1.7346332996298857
-0.6993382106692588,0.01309668649545211,1.5149179946217612,1.9993866791154185
-0.7809645731909116,0.5984425656097812,1.41919816296497,1.5761604336443893
-1.3280812350560045,1.0758371012614774,1.701213971278672,1.5402323207731254
-1.1445595507441486,0.6078933241103844,1.148498326620227,2.2388193741796836
-1.248680896177552,1.0184197607360161,1.2728854774702907,1.8209494375101458
-0.6858638533320549,1.1383856228152802,1.26219171116953,2.185446601041578
-0.9983240944236312,1.7468882427550791,1.1690122896345683,1.8110702803363021
-1.5097391851293236,0.2038914439405745,1.4449577472335544,1.530904603469258
-0.006603393679206808,0.26680766913606446,2.004342319177896,1.2010648742210845
-0.7800772252956362,1.8644458758402003,1.2380615272971922,2.1993476453157403
-0.7249067948537417,0.5324531184496456,1.2964149662196771,1.4721193072519159
-0.36190942272098575,1.2313892656214922,1.3344947274543655,2.207920774486107
-1.6744156938822836,1.1797475102583117,0.9852553198033431,1.7366467018616805
-0.7333028199924524,0.8407311554933299,1.1422895751324214,1.485289840043971
-0.8530720825832111,1.2768250282720157,1.12631192876875,1.5027396948461267
-0.9015653043183598,1.6116764668594774,1.0981539987767193,1.8697180707089491
-0.8450473655799047,1.8255203982155113,1.6777369002981648,2.43728758152077
-0.9355591289351546,1.6414045400230872,1.7076255620273015,1.5347481527778677
-1.6056945781838752,0.7682453344758382,1.4851075110006664,1.8674612566816728
-0.9103550431140323,0.7622873992988103,1.3704771557752558,1.7400842798677345
-0.7520870961431598,0.43377161941768777,1.3062698656004323,1.695216621391486
-0.7971765969830014,0.8040394213694183,1.2253575169118425,1.8028402044359608
-0.151814144201176,0.23282257836957476,1.2741351032025297,1.7256068430696057
-0.9676665361878559,-0.2642565555300668,1.2858720154627759,1.8771610500764266
-0.24865600795738277,1.1661955087540925,1.7062372461360287,1.5318148179636828
-1.0959029249145602,0.959160694405256,1.3552878778414608,1.6471771641436403
0.06389785159257001,1.0076807481219452,1.7009205336418278,1.5030404495232002
-0.956789442220602,0.83027282734475,1.1181635778602548,1.9721726891088265
-0.3430559361169752,1.7658580646900353,1.9961363274495028,2.1024076853025324
-1.2427231153022027,0.5432393497586601,1.3429333989134937,1.9936217492663721
-1.7417589146916652,0.6630136891164343,1.7134494400041171,1.5976283059928076
-1.0838562233248459,1.545759670749713,1.1196523265571172,1.548393183900635
-0.7514944358403238,0.3644279936929173,0.9777823746559555,1.4292031747924079
-1.1243396186193195,0.6745141746751987,1.466887442345756,1.5439298907903674
-0.4448867252465407,1.3047575401253135,1.5251463481105476,1.912500169583108
-0.5957862264844662,0.9124153796230131,1.1984685833987112,1.9106311983053872
-0.7205006929047849,1.2252578203496118,1.013061014717425,1.7352949620037361
-0.49319397463581005,1.3842403909488858,1.2821492684663196,1.1949612496885051
-1.8048915923369706,1.0446274827064406,1.6091240213454872,1.8726428416360874
-1.003558594189198,1.8994296443426366,1.4163908440836568,2.1007946969738303
-0.9024365824547779,1.181508010801395,1.4567443399853832,1.9277640653311239
-1.2645843336174487,1.3853572441140936,2.111726788243904,1.4982576984889189
-1.1193239516106255,0.9608699426449576,1.3838353520598328,2.128773766020573
-0.5905058050985149,0.05311285458916219,1.40650561624644,1.3563692166627255
-0.911799205008937,1.7275022025928055,1.2173918498731644,1.6675559047091169
-1.1721296715819143,1.3067705093288353,1.2164090508224692,1.9257091113960294
-0.8488841215037076,0.438994314984856,1.6286550521301464,1.2946295751902246
-0.5423923280202178,0.9902491758881378,1.3044661125085726,1.6332599946027326
-0.732754771972997,1.0138716329722346,1.3067611333321345,1.8243806942697092
-0.8573482433857964,0.9419517390899228,1.5625986735979351,1.9272161013511016
-1.1699353490830695,1.3605657166402962,1.7896309303408375,1.5901704337607907
-1.1606775005275203,0.14739283528733627,1.3741044616213673,1.6506543026704188
-1.0285821171181662,1.3946389330941096,1.3346373999733447,1.2465579157738982
-0.36501671564553506,1.449853870707065,1.3922166099733069,2.3784933747200485
-1.0752544510475526,0.9574783115703334,1.3463224913227885,1.6142999353985612
-0.32064852105345637,0.702246870153029,1.5570317243769916,1.7957355868947504
-0.805949741168361,0.9716830822016078,1.4152612541768712,1.5472113207684908
-0.8762395086180105,0.8637034932940414,1.7180366932849576,2.159915114707486
-0.549069167952272,0.6809297561191966,0.808985152737028,2.1270257408327855
-1.5334940536246917,0.806393457471045,1.2550532058031247,1.450057352083941
-0.4298645956589735,0.8681129067608887,1.4981298202858004,1.2484892838036554
-1.0552944127627426,1.1552918686488396,1.3723233133296007,1.4251616348132723
-1.760038170278972,1.0430314559959375,1.0444923461939306,1.6357966984903123
-0.8929765547117893,2.0106796969849134,1.2258656683102407,2.169597181591137
-0.8236950198077888,1.2144290295165083,1.1207801253697929,1.332883550098922
-0.8992130935589792,0.4274869517425102,1.1634766737680904,2.1096226348841096
-0.16271333346713734,1.1164552002843087,1.9363439758951295,1.6539668450730176
-0.15703760957888463,0.34593931107590276,2.09515406265426,1.226860325242495
-0.07280531780182778,1.2000284910573795,1.8353236173951073,1.9272481790602625
-1.593606703069098,0.7543160333884942,1.1866815740803232,1.4744405743429485
-0.8862647424381762,0.6600354466623688,1.3264859110501672,1.674455986136818
-1.2367406594714256,0.5477557791071958,1.2448119195001057,1.5330889001448424
0.38918439276859523,0.4462040676718392,1.7624485796974634,1.847783890007403
-0.5364946626551427,0.6134294139240448,1.4451611144174965,1.6974017166680435
-0.6830585807303449,0.8324561608683997,1.6601876995048626,1.817430652460915
-0.9902749427465058,0.9089800469957853,1.0642044674091677,1.6065345374154094
-1.1462303690131046,1.2328944219437474,2.044371207125501,1.6528938882164346
-1.3396925024149526,0.9518797501512559,1.5480584486524347,1.8668278189449536
-0.8861234314218158,0.3592565506318504,1.262621594615941,1.5857358909439554
-0.954328430177776,0.9772104180767794,1.481422437434123,1.8025914230401774
-0.8467119901604024,0.6646843645533504,1.2866502640427608,1.8577282023824653
-0.6099282375727211,0.7134853795107575,1.3170348853805067,1.3917353304994635
-0.7456188480132593,1.1873898315209601,1.4158804103023002,1.3554851157115888
-1.5265913184404762,0.5600637028130215,1.3160281705583954,1.2178666075810374
-0.7907104131309566,0.8866957227496578,1.7305294177264001,1.5176548047985838
-0.7121854985030942,1.4453504717707086,1.556365426352489,1.9741525858013418
-0.8106561579260483,0.6263951977666705,1.5766321601318136,2.1547003657676704
-0.7039609728333389,0.8362980746457895,1.0701170889312288,1.6228914909039105
-1.1068676317676769,0.5691669470775266,1.3765017221080094,1.1974629648257422
-0.9237803277667842,1.0666592757607414,1.6791109675643978,1.7645965508735613
-0.3322301224951172,0.5206020519832615,1.2845754200981434,1.5559432272827312
-1.1972981218535936,0.4914062889086361,1.118458715166193,1.4108551749911908
-0.7146648672959762,0.9859032483230389,1.211598698976176,2.376935708700948
-0.992638092004889,0.7554711979049133,1.3803497406631677,1.6070396228132624
-1.038824541768007,0.19480732704293782,1.4840098444244525,1.8196903893027154
-1.1051201351205049,1.2713232970686705,1.2277578860368161,1.783687800969349
-0.4425004064375775,1.4059501112750832,1.2958213949156625,2.218525708237924
-1.0908150357717856,0.9408236508852406,1.3230851422181136,1.9055132785228044
-0.18181431375805898,0.6990752373033622,1.6001579237030905,1.4528709937608428
-1.0937545408024907,1.2737856006997093,1.31760799868616,1.5993915149681601
-0.29215351112261195,0.9954724048825734,1.6795910988261877,1.5177815579752134
-0.3449252951139784,0.7409512902165011,1.4412246370699506,1.9978852726229246
-0.5064157466004091,0.7509715631084385,1.3294803375952446,1.9911324351732977
-0.6432280752294619,0.7349774825629005,1.094511589463844,1.6738667681127084
-0.6334923019675661,0.23261677784750506,1.1732138388074311,2.292151771374008
-1.1403120911580336,1.029319120602027,1.867138990304375,2.4856961871091423
-0.4158950553228531,0.5778371636317181,1.7521658649936158,2.098752124120301
-1.433590531115866,1.1294815893638197,1.106712862292707,2.45249229034631
-0.7343620110445087,1.3458702274992627,1.2943073004942631,1.9898924469905985
-1.5982996295295455,1.1509174343320279,2.089718183081671,2.5587992864306868
-0.413473231449231,0.29204408874087384,1.3311103108754148,1.9991732629217391
-1.5268232708160203,0.5252439175782873,1.495861772656873,2.088067261418089
-0.7193900867849838,1.7745383534721173,1.528242687550998,2.306875157022405
-0.34986520842941016,1.2208941461716738,1.2724018286040157,1.6820717418468407
-0.7621119443602443,0.9346182912047105,1.0547458179928633,2.095483948951633
-0.6896793115619029,0.9995158271166878,1.1976874131690651,1.7150519586296644
-0.7703301965031721,0.9865764838849594,1.3039912854502027,1.2345564795298434
-0.4865596844384621,0.45902494672543404,1.251290894108786,1.8905483001242234
-1.124904671643676,0.21109837715875024,1.4197895074391382,1.517039446131946
-1.047456811969461,1.1193895650236885,1.8688179284049748,1.5716254065954418
-1.170672707107956,1.4821970942620173,1.7304564274326528,1.4893987908732265
-0.9239792547893915,1.1502291770653066,0.9643264722099069,1.3483845124013465
-0.723825484721397,0.5092135225806214,1.4254703853819306,2.767061216606389
-0.38726372346876137,0.1636946610487645,1.3221415319243082,1.9242431398743725
-0.688430496892805,0.28313027495871396,1.241832077599322,2.4466267778145374
-1.3209746614613382,0.8882591967431235,2.142616492153616,1.780917065184913
-0.679043388795904,0.5338497765383808,1.4375345095165244,1.6446958358794188
-0.5458336144911574,1.5246817858019426,1.2817631568983603,1.944052328293419
0.03828884700338723,0.9487781242498713,2.4838900054511868,1.8404279394297005
-0.7226520490030283,1.0604573494068996,1.2388175292630772,1.5856206398454709
-0.7882155079173693,0.7287904250433794,1.411699384485402,1.5793015998940254
-1.3906840301477637,1.1340996087850128,1.5201737451720763,1.5276153560825299
-0.7516945650996085,0.16866001762017507,1.5110090248962365,1.4531437509414105
-0.8502742736550122,0.5925236930170102,1.3837486557489045,1.7422034691218113
-1.0287832157789045,0.7769316107556011,1.0893556703554008,1.7158262176082433
0.09450889236096074,0.5224352365834583,1.6653972596455904,1.5179580490426756
-1.0326605116921361,0.43233650459210465,1.3337678449218209,2.304968601138265
-1.1236488765531867,1.0382846297679456,1.4108098062401653,1.590846038204832
-1.010934546488317,0.766643708701752,1.6109347127518985,1.482771600729016
-0.6616918121331503,0.19071459655958928,1.5128287173301926,2.2111951757012815
-0.3975826718870409,0.2970921511944402,1.2877177683151937,1.9049936437070514
-0.9310699589891546,2.24295360487541,1.115547844076276,2.6480913859696757
-0.8257508799777711,0.1461278278647082,1.2609293534043051,2.0337374078991055
-1.016478607595602,1.0516567374198802,1.198448464980984,1.4794711311459392
-0.22250051593475004,0.6725142918714747,1.4139094131073022,2.0970241195511727
-1.1624599249102348,0.7874917667781127,1.2287932217610926,1.7466794971214825
-1.0140922200995286,0.5862792601722565,1.1537939271572784,1.4583602322333122
-0.8200457823207519,0.7162113720665211,1.5103343901974915,2.3791951944040983
-1.065023964793477,0.7237144170528602,1.511241670480024,1.607126973703241
-0.6921645386034883,0.12719446792583636,1.610552497407199,1.9696369039587984
-1.1828237363259146,1.1744752988638851,1.7761286934608902,1.4780825864955105
-0.3524446179360279,1.175660889190468,1.4078357872998777,1.6917989693055984
-0.9877745012502858,1.6071727338329083,1.1931719118728432,1.8790729326840436
-1.0756049516230635,1.3517012743892103,1.1867017341830666,2.171800910352515
-0.6670819180342958,1.108252258731733,1.237801894516323,1.7313851393838078
-1.3133487732203997,0.7283283756799219,1.3720443104475801,1.4498054482251765
-1.7378532300710419,0.6960438301277324,1.4242028531126734,1.8973477546638755
0.16418407410921942,1.3364525112961927,1.6485232631823825,1.6599126347973063
-0.23911453471370328,0.9018504881074793,1.2479902474624514,1.666392638191354
-0.9549426901559008,1.0474474274254024,1.2135558151799763,1.8385299170363358
-0.6816724302176993,1.1483136339877347,1.5452437538530466,1.8331821380337159
-0.891229739987727,0.7360465920009288,1.3291652396142601,2.5523299728444675
-0.3280983146738787,1.2575638470837918,1.1347389396687522,2.0212027940289135
-1.2930393946317194,1.68037058928273,1.1330428443532472,1.428061105904621
-0.9429818849530093,0.46878320830809045,1.378188853396948,1.8569237842749728
-0.9908985105703679,1.0588163995196693,0.9714370601827332,1.869719922637052
-0.5154041164875092,0.9269423249944649,1.281462575518569,2.025970331216719
-1.2730362722619908,0.004170585444325737,1.461500090384568,1.7294424078677872
-0.7331101826614869,0.6698694361587696,1.2235659328201995,1.6160740318897766
-1.4194081163624241,1.21253477361744,1.6998763966454928,1.7823119812206154
-0.7080002899520567,0.6225275357120783,1.6285937428371378,1.8288263963227946
-0.5107260382753452,0.545034365647777,1.415604753151112,1.6197585179778125
-0.22665067873377776,0.46886196240269995,1.5447381125331845,1.7223495453545419
-0.5588389530630026,0.8577342038608383,1.5288099469985323,2.1581939570656767
-0.8668948789965604,1.161641784939082,1.0239965438537446,2.061697196182229
-0.991293400695693,0.5396074597415481,1.514929883901068,1.4265334261378773
-0.9337875223095893,1.314021612716343,1.64272346091841,1.831915000512225
-1.2721585135877833,0.8671902625423388,1.1836921562906106,1.7690372771907685
0.1736383310352473,0.7772204347520221,1.3202471294402758,1.8916630721318217
-1.1717077974240209,1.0071346989079135,1.468006339024872,2.2909693792985246
-1.0012633808374545,1.3882659937400748,1.0422590622030894,1.401606467508349
-0.7768988466311999,1.3528129417564652,1.46312785509155,1.5144067252318272
-0.24922280560803858,-0.8388778762131822,1.7408032175986847,2.3232637973014527
-0.651476225815037,0.5363153373062792,1.030334662390687,1.9324450161758866
-1.4291917511589967,1.3166582260169386,1.6670486327583802,1.3958046143104719
-1.225791325639836,0.6195623339392979,1.9475753185720253,1.884390652320265
-0.027737689042516854,0.4249103284371407,1.2224705160507388,1.4813932611516238
-0.9771744743576675,0.2851359922898354,1.7296273808090346,1.3935675324597214
-0.7655587888934505,0.9383537081891907,0.9299852237652129,1.5806933732752053
-1.2579782084465934,0.9292321892429187,1.6935423180043172,1.8613376968091502
-0.2647379949438965,-0.42457660459220653,1.7948395764152862,2.3553899397899714
-1.2008450772000516,1.0616953779943188,1.1059080733221134,1.6469730531335756
-0.77062502786597,0.9223166050225494,1.3563554838367886,2.162545135759965
-0.8167526641207365,1.3583158363939183,1.8267043851591245,1.5918591078391455
-1.108988553240979,0.5932954682922505,1.47915121395173,1.5968635602333061
-0.7723295766363022,0.42177904800616717,1.346039304802501,2.237418398576877
-0.7148656176927125,0.6750761312276721,1.1622339413960947,2.7056110858401654
-0.9629886487354202,0.65254551705483,1.2191063158404103,1.5703199543299313
-0.5598317493784651,1.7490968127111246,1.5539110727827383,2.344465186465148
-0.5245210927558183,0.7472119013953034,1.3539057095691525,2.1638912635495005
-1.3724602160331743,1.7166554359389423,1.1301487182984167,2.6004024010398696
-0.9824644168269379,0.7716276748280979,1.208809592336654,1.8604642683658867
-0.43094026423166215,1.0444762031249988,1.1825016606148075,1.6318491393235535
-1.0811664979125821,0.22046019664363928,1.1314065039760284,1.3269006601731208
-0.16472124929233817,0.5025876553326134,1.5978775883935605,2.540917914701692
-0.813370906990231,0.9118472706947156,1.6782566900452325,1.6064375052995583
-0.9222991577739216,1.1795522039022155,1.4551086612498203,1.9351033323357387
-0.9231169100470715,1.6103911907363395,0.9043551991720757,1.521156898696909
-0.8564489042444978,-0.09117572371882957,1.1575026069645311,1.728660115765416
-0.8306928627675676,1.5415238576520525,1.1622508154972022,2.9455802085168474
-1.0161409386173534,1.1714176735062376,1.3998356891535622,1.8863342068043305
-0.820521805502511,0.6492959957076838,1.70767763997261,1.3167838694564313
-0.7592031444252865,0.3786393123323913,1.588945528471156,1.41050115092475
-1.0943313317530323,1.0820952460756483,1.1622437593897843,1.5128037113591053
-1.3642751809279816,0.49129421867366063,1.187302308420775,1.5448328846970862
-0.849133884398005,1.7222340636593536,1.1175705597049228,1.372399368041088
-0.8938195379667561,1.1906662163365251,1.255117855151715,1.6591578067962225
-0.6673117541487583,0.8490189141578409,1.296341444415876,1.6756296162846709
-0.8769720937206413,0.7397619880059889,1.3242486126364381,1.4301499762092347
-0.41556928240460855,1.2869741554289795,1.2392500517949727,1.748855672750248
-0.8444791865908321,0.5387294796242299,0.974973553026582,1.5547330127086425
-0.286389153372951,-0.761519322284652,1.4766015017054037,2.1474300489048725
-0.796407195404134,0.38594658347168775,1.4060417480033285,1.8379516612356381
-0.6968230062929444,1.5272077030963487,1.0945724167156288,1.3950413379104345
-1.335835859067295,1.6420074047230995,1.6119378637255843,1.9962655168777517
-0.8193220377316626,0.6832783936959461,1.8145728525691995,1.9981858123111116
-0.9369043931911682,0.9538405691444108,1.1645705337539578,1.8966393888358266
-0.5727796396736681,0.7996131139338418,1.465905893407252,1.695347477302451
-0.8881091497041584,0.7717923385982516,1.2147924748970704,1.4225167530616072
-0.8837929153348093,0.9565849524408977,1.358458234624664,1.4901161712339053
-0.22696393725840402,-0.6525847675437809,1.3427058522275908,2.143563594812909
-1.528627083251344,1.0489745616865822,1.3480151646585397,1.9784015330479883
-0.9806780845779547,0.5732709235403572,1.4432128673787572,1.5381359708063713
-1.0950761049977256,1.251542239404332,1.2750929424548332,1.3875057989997797
-1.0209089326228895,1.6049939198262,1.0333537349366397,2.2635875794475577
-1.0803599476607115,0.8893701983657581,1.1178850984913855,1.3279857112105673
-1.0553002503481799,0.9757943958592035,1.3826448606983923,1.7324922165798176
-0.4091546856225755,1.6746514592287554,1.3055162936834088,1.6094099057969826
-1.3175835343687918,1.1918644976971267,1.9893550023673428,1.8525609813644375
-1.1964325834996523,1.219931226976489,1.224851290713163,1.3999395735855853
-1.3719062841102505,0.8405759566027481,1.8570000102996655,1.6524101088741536
-0.22686658248815258,0.8451584998915113,1.5958207757657563,1.4894572841276537
-1.4596253539928743,0.7837463125805905,1.3598290649815306,1.6167461456693453
-1.3038517184530305,0.5620001271769735,1.4152234041402283,1.5853302210396154
-0.7665815201917257,1.2868073839325762,1.7170049033873593,1.8144027656156767
-1.068395159725879,1.3759416070538726,1.1756742811863834,2.0442200322615016
-1.0310937283130004,1.3500598828815424,1.3994692471075574,1.9846692612063512
-0.896742861645411,1.1527928927803006,1.469977069384673,1.554920820084621
-0.494504471529238,0.777298710479578,1.3496508369098317,1.879729600858537
-1.0147421607515301,0.690723046780405,1.620364343718995,1.7544289870993801
