"subject","block","trial","first_trial_in_block","first_trial","card_right","card_left","ch_card","ch_key","selected_offer","reward","Q_ch_card","Q_unch_card","Q_right_card","Q_left_card","exp_val_right","exp_val_left","exp_val_ch","exp_val_unch","PE_cards","alpha","beta","scarcity"
1,1,10,0,0,1,3,1,2,1,0,0.35,0.47705,0.35,0.47705,0.5,0.5,0.5,0.5,-0.35,0.3,4,0.5
1,1,11,0,0,2,1,2,2,1,1,0.56705,0.245,0.56705,0.245,0.5,0.5,0.5,0.5,0.43295,0.3,4,0.5
1,1,12,0,0,2,1,2,2,1,1,0.696935,0.245,0.696935,0.245,0.5,0.5,0.5,0.5,0.303065,0.3,4,0.5
1,1,13,0,0,3,1,3,2,1,0,0.47705,0.245,0.47705,0.245,0.5,0.5,0.5,0.5,-0.47705,0.3,4,0.5
1,1,14,0,0,1,2,2,1,0,1,0.7878545,0.245,0.245,0.7878545,0.5,0.5,0.5,0.5,0.2121455,0.3,4,0.5
1,1,15,0,0,3,2,2,1,0,0,0.85149815,0.333935,0.333935,0.85149815,0.5,0.5,0.5,0.5,-0.85149815,0.3,4,0.5
1,1,16,0,0,1,3,1,2,1,1,0.245,0.333935,0.245,0.333935,0.5,0.5,0.5,0.5,0.755,0.3,4,0.5
1,1,17,0,0,1,2,1,2,1,0,0.4715,0.596048705,0.4715,0.596048705,0.5,0.5,0.5,0.5,-0.4715,0.3,4,0.5
1,1,18,0,0,1,3,3,1,0,0,0.333935,0.33005,0.33005,0.333935,0.5,0.5,0.5,0.5,-0.333935,0.3,4,0.5
1,1,19,0,0,3,1,3,2,1,0,0.2337545,0.33005,0.2337545,0.33005,0.5,0.5,0.5,0.5,-0.2337545,0.3,4,0.5
1,1,20,0,0,1,3,1,2,1,1,0.33005,0.16362815,0.33005,0.16362815,0.5,0.5,0.5,0.5,0.66995,0.3,4,0.5
1,1,21,0,0,2,1,2,2,1,1,0.596048705,0.531035,0.596048705,0.531035,0.5,0.5,0.5,0.5,0.403951295,0.3,4,0.5
1,1,22,0,0,1,2,2,1,0,1,0.7172340935,0.531035,0.531035,0.7172340935,0.5,0.5,0.5,0.5,0.2827659065,0.3,4,0.5
1,1,23,0,0,2,3,2,2,1,0,0.80206386545,0.16362815,0.80206386545,0.16362815,0.5,0.5,0.5,0.5,-0.80206386545,0.3,4,0.5
1,1,24,0,0,3,2,2,1,0,1,0.561444705815,0.16362815,0.16362815,0.561444705815,0.5,0.5,0.5,0.5,0.438555294185,0.3,4,0.5
1,1,25,0,0,3,1,1,1,0,1,0.531035,0.16362815,0.16362815,0.531035,0.5,0.5,0.5,0.5,0.468965,0.3,4,0.5
1,2,1,1,0,2,3,3,1,0,0,0.16362815,0.6930112940705,0.6930112940705,0.16362815,0.5,0.5,0.5,0.5,-0.16362815,0.3,4,0.5
1,2,2,0,0,3,2,2,1,0,0,0.6930112940705,0.114539705,0.114539705,0.6930112940705,0.5,0.5,0.5,0.5,-0.6930112940705,0.3,4,0.5
1,2,3,0,0,1,3,1,2,1,0,0.6717245,0.114539705,0.6717245,0.114539705,0.5,0.5,0.5,0.5,-0.6717245,0.3,4,0.5
1,2,4,0,0,2,1,1,1,0,1,0.47020715,0.48510790584935,0.48510790584935,0.47020715,0.5,0.5,0.5,0.5,0.52979285,0.3,4,0.5
1,2,5,0,0,2,1,1,1,0,1,0.629145005,0.48510790584935,0.48510790584935,0.629145005,0.5,0.5,0.5,0.5,0.370854995,0.3,4,0.5
1,2,6,0,0,1,3,1,2,1,0,0.7404015035,0.114539705,0.7404015035,0.114539705,0.5,0.5,0.5,0.5,-0.7404015035,0.3,4,0.5
1,2,7,0,0,1,3,1,2,1,1,0.51828105245,0.114539705,0.51828105245,0.114539705,0.5,0.5,0.5,0.5,0.48171894755,0.3,4,0.5
1,2,8,0,0,1,3,1,2,1,1,0.662796736715,0.114539705,0.662796736715,0.114539705,0.5,0.5,0.5,0.5,0.337203263285,0.3,4,0.5
1,2,9,0,0,2,3,2,2,1,1,0.48510790584935,0.114539705,0.48510790584935,0.114539705,0.5,0.5,0.5,0.5,0.51489209415065,0.3,4,0.5
1,2,10,0,0,2,1,2,2,1,1,0.639575534094545,0.7639577157005,0.639575534094545,0.7639577157005,0.5,0.5,0.5,0.5,0.360424465905455,0.3,4,0.5
1,2,11,0,0,3,2,2,1,0,0,0.747702873866182,0.114539705,0.114539705,0.747702873866182,0.5,0.5,0.5,0.5,-0.747702873866182,0.3,4,0.5
1,2,12,0,0,2,3,2,2,1,0,0.523392011706327,0.114539705,0.523392011706327,0.114539705,0.5,0.5,0.5,0.5,-0.523392011706327,0.3,4,0.5
1,2,13,0,0,2,3,2,2,1,0,0.366374408194429,0.114539705,0.366374408194429,0.114539705,0.5,0.5,0.5,0.5,-0.366374408194429,0.3,4,0.5
1,2,14,0,0,1,2,1,2,1,0,0.7639577157005,0.2564620857361,0.7639577157005,0.2564620857361,0.5,0.5,0.5,0.5,-0.7639577157005,0.3,4,0.5
1,2,15,0,0,1,2,2,1,0,0,0.2564620857361,0.53477040099035,0.53477040099035,0.2564620857361,0.5,0.5,0.5,0.5,-0.2564620857361,0.3,4,0.5
1,2,16,0,0,3,1,1,1,0,1,0.53477040099035,0.114539705,0.114539705,0.53477040099035,0.5,0.5,0.5,0.5,0.46522959900965,0.3,4,0.5
1,2,17,0,0,1,3,1,2,1,0,0.674339280693245,0.114539705,0.674339280693245,0.114539705,0.5,0.5,0.5,0.5,-0.674339280693245,0.3,4,0.5
1,2,18,0,0,3,1,1,1,0,1,0.472037496485271,0.114539705,0.114539705,0.472037496485271,0.5,0.5,0.5,0.5,0.527962503514729,0.3,4,0.5
1,2,19,0,0,1,2,1,2,1,0,0.63042624753969,0.17952346001527,0.63042624753969,0.17952346001527,0.5,0.5,0.5,0.5,-0.63042624753969,0.3,4,0.5
1,2,20,0,0,1,3,1,2,1,0,0.441298373277783,0.114539705,0.441298373277783,0.114539705,0.5,0.5,0.5,0.5,-0.441298373277783,0.3,4,0.5
1,2,21,0,0,2,3,2,2,1,1,0.17952346001527,0.114539705,0.17952346001527,0.114539705,0.5,0.5,0.5,0.5,0.82047653998473,0.3,4,0.5
1,2,22,0,0,3,2,2,1,0,1,0.425666422010689,0.114539705,0.114539705,0.425666422010689,0.5,0.5,0.5,0.5,0.574333577989311,0.3,4,0.5
1,2,23,0,0,1,3,1,2,1,0,0.308908861294448,0.114539705,0.308908861294448,0.114539705,0.5,0.5,0.5,0.5,-0.308908861294448,0.3,4,0.5
1,2,24,0,0,2,3,2,2,1,1,0.597966495407482,0.114539705,0.597966495407482,0.114539705,0.5,0.5,0.5,0.5,0.402033504592518,0.3,4,0.5
1,2,25,0,0,3,1,1,1,0,0,0.216236202906114,0.114539705,0.114539705,0.216236202906114,0.5,0.5,0.5,0.5,-0.216236202906114,0.3,4,0.5
1,3,1,1,0,1,2,2,1,0,1,0.718576546785238,0.15136534203428,0.15136534203428,0.718576546785238,0.5,0.5,0.5,0.5,0.281423453214762,0.3,4,0.5
1,3,2,0,0,2,1,2,2,1,0,0.803003582749666,0.15136534203428,0.803003582749666,0.15136534203428,0.5,0.5,0.5,0.5,-0.803003582749666,0.3,4,0.5
1,3,3,0,0,2,1,2,2,1,1,0.562102507924766,0.15136534203428,0.562102507924766,0.15136534203428,0.5,0.5,0.5,0.5,0.437897492075234,0.3,4,0.5
1,3,4,0,0,2,3,2,2,1,1,0.693471755547337,0.114539705,0.693471755547337,0.114539705,0.5,0.5,0.5,0.5,0.306528244452663,0.3,4,0.5
1,3,5,0,0,3,1,1,1,0,1,0.15136534203428,0.114539705,0.114539705,0.15136534203428,0.5,0.5,0.5,0.5,0.84863465796572,0.3,4,0.5
1,3,6,0,0,3,1,1,1,0,0,0.405955739423996,0.114539705,0.114539705,0.405955739423996,0.5,0.5,0.5,0.5,-0.405955739423996,0.3,4,0.5
1,3,7,0,0,1,3,1,2,1,0,0.284169017596797,0.114539705,0.284169017596797,0.114539705,0.5,0.5,0.5,0.5,-0.284169017596797,0.3,4,0.5
1,3,8,0,0,2,3,2,2,1,1,0.785430228883136,0.114539705,0.785430228883136,0.114539705,0.5,0.5,0.5,0.5,0.214569771116864,0.3,4,0.5
1,3,9,0,0,1,3,1,2,1,1,0.198918312317758,0.114539705,0.198918312317758,0.114539705,0.5,0.5,0.5,0.5,0.801081687682242,0.3,4,0.5
1,3,10,0,0,2,1,1,1,0,1,0.439242818622431,0.849801160218195,0.849801160218195,0.439242818622431,0.5,0.5,0.5,0.5,0.560757181377569,0.3,4,0.5
1,3,11,0,0,1,2,2,1,0,1,0.849801160218195,0.607469973035701,0.607469973035701,0.849801160218195,0.5,0.5,0.5,0.5,0.150198839781805,0.3,4,0.5
1,3,12,0,0,2,3,2,2,1,0,0.894860812152736,0.114539705,0.894860812152736,0.114539705,0.5,0.5,0.5,0.5,-0.894860812152736,0.3,4,0.5
1,3,13,0,0,2,3,2,2,1,1,0.626402568506916,0.114539705,0.626402568506916,0.114539705,0.5,0.5,0.5,0.5,0.373597431493084,0.3,4,0.5
1,3,14,0,0,1,2,1,2,1,0,0.607469973035701,0.738481797954841,0.607469973035701,0.738481797954841,0.5,0.5,0.5,0.5,-0.607469973035701,0.3,4,0.5
1,3,15,0,0,3,2,2,1,0,0,0.738481797954841,0.114539705,0.114539705,0.738481797954841,0.5,0.5,0.5,0.5,-0.738481797954841,0.3,4,0.5
1,3,16,0,0,3,2,2,1,0,1,0.516937258568389,0.114539705,0.114539705,0.516937258568389,0.5,0.5,0.5,0.5,0.483062741431611,0.3,4,0.5
1,3,17,0,0,1,3,3,1,0,0,0.114539705,0.425228981124991,0.425228981124991,0.114539705,0.5,0.5,0.5,0.5,-0.114539705,0.3,4,0.5
1,3,18,0,0,2,1,2,2,1,0,0.661856080997872,0.425228981124991,0.661856080997872,0.425228981124991,0.5,0.5,0.5,0.5,-0.661856080997872,0.3,4,0.5
1,3,19,0,0,1,3,1,2,1,1,0.425228981124991,0.0801777935,0.425228981124991,0.0801777935,0.5,0.5,0.5,0.5,0.574771018875009,0.3,4,0.5
1,3,20,0,0,3,1,1,1,0,0,0.597660286787494,0.0801777935,0.0801777935,0.597660286787494,0.5,0.5,0.5,0.5,-0.597660286787494,0.3,4,0.5
1,3,21,0,0,2,1,2,2,1,0,0.46329925669851,0.418362200751246,0.46329925669851,0.418362200751246,0.5,0.5,0.5,0.5,-0.46329925669851,0.3,4,0.5
1,3,22,0,0,2,3,2,2,1,0,0.324309479688957,0.0801777935,0.324309479688957,0.0801777935,0.5,0.5,0.5,0.5,-0.324309479688957,0.3,4,0.5
1,3,23,0,0,3,2,2,1,0,1,0.22701663578227,0.0801777935,0.0801777935,0.22701663578227,0.5,0.5,0.5,0.5,0.77298336421773,0.3,4,0.5
1,3,24,0,0,1,3,1,2,1,0,0.418362200751246,0.0801777935,0.418362200751246,0.0801777935,0.5,0.5,0.5,0.5,-0.418362200751246,0.3,4,0.5
1,3,25,0,0,1,3,1,2,1,1,0.292853540525872,0.0801777935,0.292853540525872,0.0801777935,0.5,0.5,0.5,0.5,0.707146459474128,0.3,4,0.5
1,4,1,1,0,2,3,2,2,1,0,0.458911645047589,0.0801777935,0.458911645047589,0.0801777935,0.5,0.5,0.5,0.5,-0.458911645047589,0.3,4,0.5
1,4,2,0,0,2,3,3,1,0,1,0.0801777935,0.321238151533312,0.321238151533312,0.0801777935,0.5,0.5,0.5,0.5,0.9198222065,0.3,4,0.5
1,4,3,0,0,2,1,1,1,0,0,0.50499747836811,0.321238151533312,0.321238151533312,0.50499747836811,0.5,0.5,0.5,0.5,-0.50499747836811,0.3,4,0.5
1,4,4,0,0,2,1,2,2,1,1,0.321238151533312,0.353498234857677,0.321238151533312,0.353498234857677,0.5,0.5,0.5,0.5,0.678761848466688,0.3,4,0.5
1,4,5,0,0,3,2,2,1,0,0,0.524866706073319,0.35612445545,0.35612445545,0.524866706073319,0.5,0.5,0.5,0.5,-0.524866706073319,0.3,4,0.5
1,4,6,0,0,2,3,2,2,1,0,0.367406694251323,0.35612445545,0.367406694251323,0.35612445545,0.5,0.5,0.5,0.5,-0.367406694251323,0.3,4,0.5
1,4,7,0,0,1,3,3,1,0,1,0.35612445545,0.353498234857677,0.353498234857677,0.35612445545,0.5,0.5,0.5,0.5,0.64387554455,0.3,4,0.5
1,4,8,0,0,2,1,2,2,1,1,0.257184685975926,0.353498234857677,0.257184685975926,0.353498234857677,0.5,0.5,0.5,0.5,0.742815314024074,0.3,4,0.5
1,4,9,0,0,1,3,3,1,0,1,0.549287118815,0.353498234857677,0.353498234857677,0.549287118815,0.5,0.5,0.5,0.5,0.450712881185,0.3,4,0.5
1,4,10,0,0,3,1,3,2,1,0,0.6845009831705,0.353498234857677,0.6845009831705,0.353498234857677,0.5,0.5,0.5,0.5,-0.6845009831705,0.3,4,0.5
1,4,11,0,0,1,2,2,1,0,0,0.480029280183148,0.353498234857677,0.353498234857677,0.480029280183148,0.5,0.5,0.5,0.5,-0.480029280183148,0.3,4,0.5
1,4,12,0,0,2,1,2,2,1,0,0.336020496128204,0.353498234857677,0.336020496128204,0.353498234857677,0.5,0.5,0.5,0.5,-0.336020496128204,0.3,4,0.5
1,4,13,0,0,3,2,3,2,1,0,0.47915068821935,0.235214347289743,0.47915068821935,0.235214347289743,0.5,0.5,0.5,0.5,-0.47915068821935,0.3,4,0.5
1,4,14,0,0,1,3,3,1,0,1,0.335405481753545,0.353498234857677,0.353498234857677,0.335405481753545,0.5,0.5,0.5,0.5,0.664594518246455,0.3,4,0.5
1,4,15,0,0,3,1,3,2,1,0,0.534783837227481,0.353498234857677,0.534783837227481,0.353498234857677,0.5,0.5,0.5,0.5,-0.534783837227481,0.3,4,0.5
1,4,16,0,0,1,3,3,1,0,0,0.374348686059237,0.353498234857677,0.353498234857677,0.374348686059237,0.5,0.5,0.5,0.5,-0.374348686059237,0.3,4,0.5
1,4,17,0,0,2,3,3,1,0,1,0.262044080241466,0.235214347289743,0.235214347289743,0.262044080241466,0.5,0.5,0.5,0.5,0.737955919758534,0.3,4,0.5
1,4,18,0,0,3,2,3,2,1,0,0.483430856169026,0.235214347289743,0.483430856169026,0.235214347289743,0.5,0.5,0.5,0.5,-0.483430856169026,0.3,4,0.5
1,4,19,0,0,1,2,1,2,1,0,0.353498234857677,0.235214347289743,0.353498234857677,0.235214347289743,0.5,0.5,0.5,0.5,-0.353498234857677,0.3,4,0.5
1,4,20,0,0,1,2,2,1,0,1,0.235214347289743,0.247448764400374,0.247448764400374,0.235214347289743,0.5,0.5,0.5,0.5,0.764785652710257,0.3,4,0.5
1,4,21,0,0,2,3,3,1,0,0,0.338401599318318,0.46465004310282,0.46465004310282,0.338401599318318,0.5,0.5,0.5,0.5,-0.338401599318318,0.3,4,0.5
1,4,22,0,0,1,3,3,1,0,1,0.236881119522823,0.247448764400374,0.247448764400374,0.236881119522823,0.5,0.5,0.5,0.5,0.763118880477177,0.3,4,0.5
1,4,23,0,0,3,1,3,2,1,1,0.465816783665976,0.247448764400374,0.465816783665976,0.247448764400374,0.5,0.5,0.5,0.5,0.534183216334024,0.3,4,0.5
1,4,24,0,0,1,2,2,1,0,1,0.46465004310282,0.247448764400374,0.247448764400374,0.46465004310282,0.5,0.5,0.5,0.5,0.53534995689718,0.3,4,0.5
1,4,25,0,0,3,2,3,2,1,0,0.626071748566183,0.625255030171974,0.626071748566183,0.625255030171974,0.5,0.5,0.5,0.5,-0.626071748566183,0.3,4,0.5
1,5,1,1,0,3,1,3,2,1,0,0.438250223996328,0.247448764400374,0.438250223996328,0.247448764400374,0.5,0.5,0.5,0.5,-0.438250223996328,0.3,4,0.5
1,5,2,0,0,3,1,1,1,0,1,0.247448764400374,0.30677515679743,0.30677515679743,0.247448764400374,0.5,0.5,0.5,0.5,0.752551235599626,0.3,4,0.5
1,5,3,0,0,1,3,1,2,1,0,0.473214135080262,0.30677515679743,0.473214135080262,0.30677515679743,0.5,0.5,0.5,0.5,-0.473214135080262,0.3,4,0.5
1,5,4,0,0,3,2,2,1,0,0,0.625255030171974,0.30677515679743,0.30677515679743,0.625255030171974,0.5,0.5,0.5,0.5,-0.625255030171974,0.3,4,0.5
1,5,5,0,0,3,1,1,1,0,1,0.331249894556183,0.30677515679743,0.30677515679743,0.331249894556183,0.5,0.5,0.5,0.5,0.668750105443817,0.3,4,0.5
1,5,6,0,0,2,1,2,2,1,1,0.437678521120382,0.531874926189328,0.437678521120382,0.531874926189328,0.5,0.5,0.5,0.5,0.562321478879618,0.3,4,0.5
1,5,7,0,0,2,1,1,1,0,1,0.531874926189328,0.606374964784267,0.606374964784267,0.531874926189328,0.5,0.5,0.5,0.5,0.468125073810672,0.3,4,0.5
1,5,8,0,0,3,2,2,1,0,0,0.606374964784267,0.30677515679743,0.30677515679743,0.606374964784267,0.5,0.5,0.5,0.5,-0.606374964784267,0.3,4,0.5
1,5,9,0,0,3,1,1,1,0,0,0.67231244833253,0.30677515679743,0.30677515679743,0.67231244833253,0.5,0.5,0.5,0.5,-0.67231244833253,0.3,4,0.5
1,5,10,0,0,3,2,3,2,1,1,0.30677515679743,0.424462475348987,0.30677515679743,0.424462475348987,0.5,0.5,0.5,0.5,0.69322484320257,0.3,4,0.5
1,5,11,0,0,3,2,2,1,0,1,0.424462475348987,0.514742609758201,0.514742609758201,0.424462475348987,0.5,0.5,0.5,0.5,0.575537524651013,0.3,4,0.5
1,5,12,0,0,2,1,1,1,0,0,0.470618713832771,0.597123732744291,0.597123732744291,0.470618713832771,0.5,0.5,0.5,0.5,-0.470618713832771,0.3,4,0.5
1,5,13,0,0,3,1,3,2,1,0,0.514742609758201,0.32943309968294,0.514742609758201,0.32943309968294,0.5,0.5,0.5,0.5,-0.514742609758201,0.3,4,0.5
1,5,14,0,0,3,2,2,1,0,1,0.597123732744291,0.360319826830741,0.360319826830741,0.597123732744291,0.5,0.5,0.5,0.5,0.402876267255709,0.3,4,0.5
1,5,15,0,0,3,1,3,2,1,0,0.360319826830741,0.32943309968294,0.360319826830741,0.32943309968294,0.5,0.5,0.5,0.5,-0.360319826830741,0.3,4,0.5
1,5,16,0,0,2,3,2,2,1,1,0.717986612921004,0.252223878781518,0.717986612921004,0.252223878781518,0.5,0.5,0.5,0.5,0.282013387078996,0.3,4,0.5
1,5,17,0,0,1,3,1,2,1,0,0.32943309968294,0.252223878781518,0.32943309968294,0.252223878781518,0.5,0.5,0.5,0.5,-0.32943309968294,0.3,4,0.5
1,5,18,0,0,2,1,2,2,1,1,0.802590629044703,0.230603169778058,0.802590629044703,0.230603169778058,0.5,0.5,0.5,0.5,0.197409370955297,0.3,4,0.5
1,5,19,0,0,2,1,2,2,1,0,0.861813440331292,0.230603169778058,0.861813440331292,0.230603169778058,0.5,0.5,0.5,0.5,-0.861813440331292,0.3,4,0.5
1,5,20,0,0,3,2,2,1,0,1,0.603269408231904,0.252223878781518,0.252223878781518,0.603269408231904,0.5,0.5,0.5,0.5,0.396730591768096,0.3,4,0.5
1,5,21,0,0,3,2,2,1,0,1,0.722288585762333,0.252223878781518,0.252223878781518,0.722288585762333,0.5,0.5,0.5,0.5,0.277711414237667,0.3,4,0.5
1,5,22,0,0,1,2,2,1,0,1,0.805602010033633,0.230603169778058,0.230603169778058,0.805602010033633,0.5,0.5,0.5,0.5,0.194397989966367,0.3,4,0.5
1,5,23,0,0,3,2,2,1,0,1,0.863921407023543,0.252223878781518,0.252223878781518,0.863921407023543,0.5,0.5,0.5,0.5,0.136078592976457,0.3,4,0.5
1,5,24,0,0,3,2,2,1,0,1,0.90474498491648,0.252223878781518,0.252223878781518,0.90474498491648,0.5,0.5,0.5,0.5,0.0952550150835199,0.3,4,0.5
1,5,25,0,0,1,2,2,1,0,1,0.933321489441536,0.230603169778058,0.230603169778058,0.933321489441536,0.5,0.5,0.5,0.5,0.0666785105584639,0.3,4,0.5
1,6,1,1,0,3,1,1,1,0,0,0.230603169778058,0.252223878781518,0.252223878781518,0.230603169778058,0.5,0.5,0.5,0.5,-0.230603169778058,0.3,4,0.5
1,6,2,0,0,3,1,3,2,1,0,0.252223878781518,0.16142221884464,0.252223878781518,0.16142221884464,0.5,0.5,0.5,0.5,-0.252223878781518,0.3,4,0.5
1,6,3,0,0,1,2,2,1,0,0,0.953325042609075,0.16142221884464,0.16142221884464,0.953325042609075,0.5,0.5,0.5,0.5,-0.953325042609075,0.3,4,0.5
1,6,4,0,0,1,2,2,1,0,1,0.667327529826353,0.16142221884464,0.16142221884464,0.667327529826353,0.5,0.5,0.5,0.5,0.332672470173647,0.3,4,0.5
1,6,5,0,0,3,2,2,1,0,0,0.767129270878447,0.176556715147063,0.176556715147063,0.767129270878447,0.5,0.5,0.5,0.5,-0.767129270878447,0.3,4,0.5
1,6,6,0,0,1,3,3,1,0,1,0.176556715147063,0.16142221884464,0.16142221884464,0.176556715147063,0.5,0.5,0.5,0.5,0.823443284852937,0.3,4,0.5
1,6,7,0,0,2,3,2,2,1,1,0.536990489614913,0.423589700602944,0.536990489614913,0.423589700602944,0.5,0.5,0.5,0.5,0.463009510385087,0.3,4,0.5
1,6,8,0,0,2,1,2,2,1,0,0.675893342730439,0.16142221884464,0.675893342730439,0.16142221884464,0.5,0.5,0.5,0.5,-0.675893342730439,0.3,4,0.5
1,6,9,0,0,2,1,1,1,0,0,0.16142221884464,0.473125339911307,0.473125339911307,0.16142221884464,0.5,0.5,0.5,0.5,-0.16142221884464,0.3,4,0.5
1,6,10,0,0,3,1,3,2,1,0,0.423589700602944,0.112995553191248,0.423589700602944,0.112995553191248,0.5,0.5,0.5,0.5,-0.423589700602944,0.3,4,0.5
1,6,11,0,0,1,2,2,1,0,0,0.473125339911307,0.112995553191248,0.112995553191248,0.473125339911307,0.5,0.5,0.5,0.5,-0.473125339911307,0.3,4,0.5
1,6,12,0,0,2,3,2,2,1,0,0.331187737937915,0.296512790422061,0.331187737937915,0.296512790422061,0.5,0.5,0.5,0.5,-0.331187737937915,0.3,4,0.5
1,6,13,0,0,1,2,1,2,1,1,0.112995553191248,0.231831416556541,0.112995553191248,0.231831416556541,0.5,0.5,0.5,0.5,0.887004446808752,0.3,4,0.5
1,6,14,0,0,1,3,1,2,1,1,0.379096887233874,0.296512790422061,0.379096887233874,0.296512790422061,0.5,0.5,0.5,0.5,0.620903112766126,0.3,4,0.5
1,6,15,0,0,2,1,2,2,1,0,0.231831416556541,0.565367821063712,0.231831416556541,0.565367821063712,0.5,0.5,0.5,0.5,-0.231831416556541,0.3,4,0.5
1,6,16,0,0,3,2,3,2,1,0,0.296512790422061,0.162281991589578,0.296512790422061,0.162281991589578,0.5,0.5,0.5,0.5,-0.296512790422061,0.3,4,0.5
1,6,17,0,0,2,1,1,1,0,1,0.565367821063712,0.162281991589578,0.162281991589578,0.565367821063712,0.5,0.5,0.5,0.5,0.434632178936288,0.3,4,0.5
1,6,18,0,0,2,3,3,1,0,0,0.207558953295443,0.162281991589578,0.162281991589578,0.207558953295443,0.5,0.5,0.5,0.5,-0.207558953295443,0.3,4,0.5
1,6,19,0,0,1,2,1,2,1,1,0.695757474744598,0.162281991589578,0.695757474744598,0.162281991589578,0.5,0.5,0.5,0.5,0.304242525255402,0.3,4,0.5
1,6,20,0,0,2,1,1,1,0,1,0.787030232321219,0.162281991589578,0.162281991589578,0.787030232321219,0.5,0.5,0.5,0.5,0.212969767678781,0.3,4,0.5
1,6,21,0,0,1,3,1,2,1,0,0.850921162624853,0.14529126730681,0.850921162624853,0.14529126730681,0.5,0.5,0.5,0.5,-0.850921162624853,0.3,4,0.5
1,6,22,0,0,1,2,1,2,1,1,0.595644813837397,0.162281991589578,0.595644813837397,0.162281991589578,0.5,0.5,0.5,0.5,0.404355186162603,0.3,4,0.5
1,6,23,0,0,3,2,3,2,1,1,0.14529126730681,0.162281991589578,0.14529126730681,0.162281991589578,0.5,0.5,0.5,0.5,0.85470873269319,0.3,4,0.5
1,6,24,0,0,2,1,1,1,0,0,0.716951369686178,0.162281991589578,0.162281991589578,0.716951369686178,0.5,0.5,0.5,0.5,-0.716951369686178,0.3,4,0.5
1,6,25,0,0,1,2,1,2,1,1,0.501865958780325,0.162281991589578,0.501865958780325,0.162281991589578,0.5,0.5,0.5,0.5,0.498134041219675,0.3,4,0.5
1,1,1,1,1,2,1,1,1,0,1,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.3,4,0.8
1,1,2,0,0,2,3,3,1,0,1,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.3,4,0.8
1,1,3,0,0,3,1,3,2,1,1,0.65,0.65,0.65,0.65,0.8,0.8,0.8,0.8,0.35,0.3,4,0.8
1,1,4,0,0,1,2,2,1,0,1,0.5,0.65,0.65,0.5,0.8,0.8,0.8,0.8,0.5,0.3,4,0.8
1,1,5,0,0,1,3,3,1,0,0,0.755,0.65,0.65,0.755,0.8,0.8,0.8,0.8,-0.755,0.3,4,0.8
1,1,6,0,0,1,3,1,2,1,1,0.65,0.5285,0.65,0.5285,0.8,0.8,0.8,0.8,0.35,0.3,4,0.8
1,1,7,0,0,2,1,2,2,1,1,0.65,0.755,0.65,0.755,0.8,0.8,0.8,0.8,0.35,0.3,4,0.8
1,1,8,0,0,3,2,2,1,0,1,0.755,0.5285,0.5285,0.755,0.8,0.8,0.8,0.8,0.245,0.3,4,0.8
1,1,9,0,0,3,2,2,1,0,1,0.8285,0.5285,0.5285,0.8285,0.8,0.8,0.8,0.8,0.1715,0.3,4,0.8
1,1,10,0,0,3,2,2,1,0,1,0.87995,0.5285,0.5285,0.87995,0.8,0.8,0.8,0.8,0.12005,0.3,4,0.8
1,1,11,0,0,2,1,2,2,1,1,0.915965,0.755,0.915965,0.755,0.8,0.8,0.8,0.8,0.084035,0.3,4,0.8
1,1,12,0,0,2,3,2,2,1,1,0.9411755,0.5285,0.9411755,0.5285,0.8,0.8,0.8,0.8,0.0588244999999999,0.3,4,0.8
1,1,13,0,0,1,3,3,1,0,1,0.5285,0.755,0.755,0.5285,0.8,0.8,0.8,0.8,0.4715,0.3,4,0.8
1,1,14,0,0,2,3,2,2,1,1,0.95882285,0.66995,0.95882285,0.66995,0.8,0.8,0.8,0.8,0.04117715,0.3,4,0.8
1,1,15,0,0,1,3,1,2,1,1,0.755,0.66995,0.755,0.66995,0.8,0.8,0.8,0.8,0.245,0.3,4,0.8
1,1,16,0,0,3,2,2,1,0,1,0.971175995,0.66995,0.66995,0.971175995,0.8,0.8,0.8,0.8,0.028824005,0.3,4,0.8
1,1,17,0,0,3,2,3,2,1,1,0.66995,0.9798231965,0.66995,0.9798231965,0.8,0.8,0.8,0.8,0.33005,0.3,4,0.8
1,1,18,0,0,1,3,1,2,1,1,0.8285,0.768965,0.8285,0.768965,0.8,0.8,0.8,0.8,0.1715,0.3,4,0.8
1,1,19,0,0,2,3,2,2,1,1,0.9798231965,0.768965,0.9798231965,0.768965,0.8,0.8,0.8,0.8,0.0201768035000001,0.3,4,0.8
1,1,20,0,0,3,2,2,1,0,1,0.98587623755,0.768965,0.768965,0.98587623755,0.8,0.8,0.8,0.8,0.01412376245,0.3,4,0.8
1,1,21,0,0,2,3,2,2,1,1,0.990113366285,0.768965,0.990113366285,0.768965,0.8,0.8,0.8,0.8,0.00988663371499998,0.3,4,0.8
1,1,22,0,0,3,1,1,1,0,1,0.87995,0.768965,0.768965,0.87995,0.8,0.8,0.8,0.8,0.12005,0.3,4,0.8
1,1,23,0,0,3,1,3,2,1,1,0.768965,0.915965,0.768965,0.915965,0.8,0.8,0.8,0.8,0.231035,0.3,4,0.8
1,1,24,0,0,3,1,3,2,1,1,0.8382755,0.915965,0.8382755,0.915965,0.8,0.8,0.8,0.8,0.1617245,0.3,4,0.8
