participant,block_number,trial_number,choice,reward,Q1,Q2,Q3,E1,E2,E3
6661b6019ab530fb44632cc2,3,11,2,1,0.01732883436280793,0.999610110272644,0.12118752013376671,-0.0026421320117673034,-0.030487995519572313,-0.2779806896249575
6661b6019ab530fb44632cc2,3,12,1,1,0.01732883436280793,0.9999451748967569,0.12118752013376671,-9.257188672829903e-4,-0.22573005617874561,-0.09175983205991911
6661b6019ab530fb44632cc2,3,13,3,1,0.86181979643091,0.9999451748967569,0.12118752013376671,-0.19624878754289504,-0.07388870172371584,-0.030624878819665406
6661b6019ab530fb44632cc2,3,14,2,0,0.86181979643091,0.9999451748967569,0.8764240863852341,-0.06643689503197459,-0.023973500064704653,-0.22633152169144038
6661b6019ab530fb44632cc2,3,15,1,1,0.86181979643091,0.14060922187071334,0.8764240863852341,-0.022666600818648887,-0.22191913391418777,-0.0739879203479455
6661b6019ab530fb44632cc2,3,16,3,0,0.9805695232817268,0.14060922187071334,0.8764240863852341,-0.21413334259341027,-0.07197681281391449,-0.023977342568102487
6661b6019ab530fb44632cc2,3,17,1,1,0.9805695232817268,0.14060922187071334,0.12324006502566276,-0.07043162036931712,-0.02364067465636814,-0.22217330233618482
6661b6019ab530fb44632cc2,3,18,2,0,0.9972677458379111,0.14060922187071334,0.12324006502566276,-0.2345825792674019,-0.008262727187617058,-0.07211099279229846
6661b6019ab530fb44632cc2,3,19,3,0,0.9972677458379111,0.019772037845748873,0.12324006502566276,-0.077687063612895,-0.21127576688394445,-0.02364067509493262
6661b6019ab530fb44632cc2,3,20,1,0,0.9972677458379111,0.019772037845748873,0.01732964018078386,-0.025376315017822806,-0.06930423562457153,-0.22100209276377913
6661b6019ab530fb44632cc2,3,21,2,0,0.14023272998135988,0.019772037845748873,0.01732964018078386,-0.22214270963581895,-0.02306177281287386,-0.0718785250415575
6661b6019ab530fb44632cc2,3,22,3,1,0.14023272998135988,0.0027802834449757695,0.01732964018078386,-0.07240755453966072,-0.21866900229436026,-0.023615813742484275
6661b6019ab530fb44632cc2,3,23,1,1,0.14023272998135988,0.0027802834449757695,0.8618199097425827,-0.023681830590469074,-0.0714894388424997,-0.22074820624173974
6661b6019ab530fb44632cc2,3,24,1,0,0.879102165496099,0.0027802834449757695,0.8618199097425827,-0.2208230985260612,-0.02355694782598417,-0.07181506349875588
6661b6019ab530fb44632cc2,3,25,3,0,0.1236166483233529,0.0027802834449757695,0.8618199097425827,-0.2807704663339168,-0.008217056011224001,-0.02361302877254473
6661b6019ab530fb44632cc2,4,1,3,1,0.1236166483233529,0.0027802834449757695,0.12118647042485753,0,0,0
6661b6019ab530fb44632cc2,4,2,2,0,0.1236166483233529,0.0027802834449757695,0.8764239387783592,0,0,-0.18877679859110555
6661b6019ab530fb44632cc2,4,3,2,1,0.1236166483233529,3.9095495953712055e-4,0.8764239387783592,0,-0.18877679859110555,-0.065045590384754
6661b6019ab530fb44632cc2,4,4,3,0,0.1236166483233529,0.8594380436833657,0.8764239387783592,0,-0.2655980616686537,-0.022314913419365312
6661b6019ab530fb44632cc2,4,5,1,0,0.1236166483233529,0.8594380436833657,0.12324004426963225,0,-0.08794591764170445,-0.21215605962549974
6661b6019ab530fb44632cc2,4,6,3,1,0.017382594174408746,0.8594380436833657,0.12324004426963225,-0.18877679859110555,-0.02990948298022642,-0.0699298085737077
6661b6019ab530fb44632cc2,4,7,1,0,0.017382594174408746,0.8594380436833657,0.8767127060525464,-0.065045590384754,-0.010511971944722615,-0.23384919506799887
6661b6019ab530fb44632cc2,4,8,3,1,0.0024442871813003583,0.8594380436833657,0.8767127060525464,-0.22791082039932373,-0.0036192785218310142,-0.07745251602457588
6661b6019ab530fb44632cc2,4,9,1,0,0.0024442871813003583,0.8594380436833657,0.9826637186322493,-0.07487885882755255,-0.0012461250471699934,-0.24011782358064226
6661b6019ab530fb44632cc2,4,10,3,1,3.437081908463564e-4,0.8594380436833657,0.9826637186322493,-0.23760974985756778,-4.1030894145186445e-4,-0.07857484140146509
6661b6019ab530fb44632cc2,4,11,3,1,3.437081908463564e-4,0.8594380436833657,0.9975622251843428,-0.07829578104753643,-1.393964262032776e-4,-0.2416153818939274
6661b6019ab530fb44632cc2,4,12,2,1,3.437081908463564e-4,0.8594380436833657,0.9996572075581773,-0.0257361127660972,-4.7127886109167404e-5,-0.2890014477372219
6661b6019ab530fb44632cc2,4,13,2,1,3.437081908463564e-4,0.9802346084923392,0.9996572075581773,-0.00896862484040917,-0.19430991863155422,-0.09577594984594284
6661b6019ab530fb44632cc2,4,14,3,0,3.437081908463564e-4,0.9972206511428463,0.9996572075581773,-0.0030981113359579105,-0.2694086638380818,-0.03192013147715163
6661b6019ab530fb44632cc2,4,15,1,0,3.437081908463564e-4,0.9972206511428463,0.14056872878302057,-0.00105014258661736,-0.08906363223488911,-0.2286968333681071
6661b6019ab530fb44632cc2,4,16,3,1,4.833119640951599e-5,0.9972206511428463,0.14056872878302057,-0.20181535127796005,-0.02998562082449068,-0.07456581901682016
6661b6019ab530fb44632cc2,4,17,2,0,4.833119640951599e-5,0.9972206511428463,0.8791494126216735,-0.0671287968139416,-0.010512057081744911,-0.24057047618411861
6661b6019ab530fb44632cc2,4,18,3,1,4.833119640951599e-5,0.1402261076689476,0.8791494126216735,-0.022736853016678108,-0.21284651555766038,-0.07833061411933043
6661b6019ab530fb44632cc2,4,19,3,1,4.833119640951599e-5,0.1402261076689476,0.9830063608604931,-0.007855020857516317,-0.06984274345155411,-0.2422174873592053
6661b6019ab530fb44632cc2,4,20,1,0,4.833119640951599e-5,0.1402261076689476,0.9976104064883324,-0.002671599561954268,-0.02313490411298716,-0.29019938289467295
6661b6019ab530fb44632cc2,4,21,3,0,6.796185472249986e-6,0.1402261076689476,0.9976104064883324,-0.20247967908656628,-0.008008633045410406,-0.09591272133139594
6661b6019ab530fb44632cc2,4,22,2,0,6.796185472249986e-6,0.1402261076689476,0.14028091387582026,-0.06714075131808414,-0.0027517773678534625,-0.25186287238814287
6661b6019ab530fb44632cc2,4,23,1,1,6.796185472249986e-6,0.01971816549628208,0.14028091387582026,-0.02281608648383713,-0.20347043592414038,-0.0822876967437686
6661b6019ab530fb44632cc2,4,24,3,0,0.8593840244493187,0.01971816549628208,0.14028091387582026,-0.21574410019120915,-0.0673976592375294,-0.026990716831419348
6661b6019ab530fb44632cc2,4,25,1,1,0.8593840244493187,0.01971816549628208,0.019725872178005997,-0.07109037787680023,-0.02281776554128584,-0.22700489855697584
6661b6019ab530fb44632cc2,5,1,1,0,0.98022701247234,0.01971816549628208,0.019725872178005997,0,0,0
6661b6019ab530fb44632cc2,5,2,3,0,0.1378365142232295,0.01971816549628208,0.019725872178005997,-0.18877679859110555,0,0
6661b6019ab530fb44632cc2,5,3,2,0,0.1378365142232295,0.01971816549628208,0.0027737917695600574,-0.065045590384754,0,-0.18877679859110555
6661b6019ab530fb44632cc2,5,4,2,0,0.1378365142232295,0.002772708079440179,0.0027737917695600574,-0.022314913419365312,-0.18877679859110555,-0.065045590384754
6661b6019ab530fb44632cc2,5,5,3,0,0.1378365142232295,3.8988973470080826e-4,0.0027737917695600574,-0.007781653050023134,-0.2655980616686537,-0.022314913419365312
6661b6019ab530fb44632cc2,5,6,3,0,0.1378365142232295,3.8988973470080826e-4,3.9004211991037715e-4,-0.0026421320117673034,-0.08794591764170445,-0.21215605962549974
6661b6019ab530fb44632cc2,5,7,1,1,0.1378365142232295,3.8988973470080826e-4,5.484653222131034e-5,-9.257188672829903e-4,-0.02990948298022642,-0.2755571138879568
6661b6019ab530fb44632cc2,5,8,1,0,0.8787652169622009,3.8988973470080826e-4,5.484653222131034e-5,-0.19624878754289504,-0.010511971944722615,-0.09179953042388012
6661b6019ab530fb44632cc2,5,9,2,1,0.12356926764931936,3.8988973470080826e-4,5.484653222131034e-5,-0.26983220100991206,-0.0036192785218310142,-0.03071576470620944
6661b6019ab530fb44632cc2,5,10,2,1,0.12356926764931936,0.8594378938946884,5.484653222131034e-5,-0.088999003127682,-0.20561354584258704,-0.010715363930960654
6661b6019ab530fb44632cc2,5,11,3,0,0.12356926764931936,0.9802345874295102,5.484653222131034e-5,-0.030020705259658047,-0.2731655788136196,-0.003701799289138311
6661b6019ab530fb44632cc2,5,12,2,0,0.12356926764931936,0.9802345874295102,7.712352152145e-6,-0.010516371800858293,-0.09071714124661856,-0.20727186837999306
6661b6019ab530fb44632cc2,5,13,3,0,0.12356926764931936,0.13783757939064267,7.712352152145e-6,-0.003645367512910237,-0.24626985199680254,-0.06868854396615331
6661b6019ab530fb44632cc2,5,14,3,1,0.12356926764931936,0.13783757939064267,1.0844874783226438e-6,-0.001246521243402817,-0.08056873913380677,-0.23347864624936104
6661b6019ab530fb44632cc2,5,15,3,0,0.12356926764931936,0.13783757939064267,0.8593832212877441,-4.104118595375789e-4,-0.026722601534015893,-0.2858354612409695
6661b6019ab530fb44632cc2,5,16,2,1,0.12356926764931936,0.13783757939064267,0.12084383074379007,-1.3943212991847966e-4,-0.009264252306328543,-0.30666005274755265
6661b6019ab530fb44632cc2,5,17,3,0,0.12356926764931936,0.8787653667428037,0.12084383074379007,-4.7144802474878304e-5,-0.21422110584552412,-0.10183463260804866
6661b6019ab530fb44632cc2,5,18,2,0,0.12356926764931936,0.8787653667428037,0.01699268904213337,-1.6127875543326896e-5,-0.06991812327829336,-0.2550023376163816
6661b6019ab530fb44632cc2,5,19,3,0,0.12356926764931936,0.12356928871101291,0.01699268904213337,-5.490307093409402e-6,-0.23540346881955423,-0.08344603194656162
6661b6019ab530fb44632cc2,5,20,2,1,0.12356926764931936,0.12356928871101291,0.002389459911864269,-1.8728058673593752e-6,-0.07759587045947651,-0.24734339205274425
6661b6019ab530fb44632cc2,5,21,1,0,0.12356926764931936,0.8767590034005464,0.002389459911864269,-6.285903958828539e-7,-0.2413341144136818,-0.08034222185438045
6661b6019ab530fb44632cc2,5,22,1,1,0.01737593164850236,0.8767590034005464,0.002389459911864269,-0.1929962202190128,-0.0787282025645677,-0.02636550971098053
6661b6019ab530fb44632cc2,5,23,1,0,0.8618264191076088,0.8767590034005464,0.002389459911864269,-0.26776739531684746,-0.025794934059024846,-0.009144393622723963
6661b6019ab530fb44632cc2,5,24,2,1,0.1211873857519436,0.8767590034005464,0.002389459911864269,-0.29733621656704734,-0.009094532170507909,-0.003119796608451657
6661b6019ab530fb44632cc2,5,25,3,0,0.1211873857519436,0.9826702288241429,0.002389459911864269,-0.09898309894742743,-0.21365085071366963,-0.0010608229751526343
6661b6019ab530fb44632cc2,6,1,3,0,0.1211873857519436,0.9826702288241429,3.3599854736864813e-4,0,0,0
6661b6019ab530fb44632cc2,6,2,3,0,0.1211873857519436,0.9826702288241429,4.7247089816788626e-5,0,0,-0.18877679859110555
6661b6019ab530fb44632cc2,6,3,1,0,0.1211873857519436,0.9826702288241429,6.643741699528527e-6,0,0,-0.2655980616686537
6661b6019ab530fb44632cc2,6,4,1,1,0.01704099869845776,0.9826702288241429,6.643741699528527e-6,-0.18877679859110555,0,-0.08794591764170445
6661b6019ab530fb44632cc2,6,5,3,1,0.8617793218588475,0.9826702288241429,6.643741699528527e-6,-0.2655980616686537,0,-0.02990948298022642
6661b6019ab530fb44632cc2,6,6,2,0,0.8617793218588475,0.9826702288241429,0.8593840030131383,-0.08794591764170445,0,-0.22283995318721345
6661b6019ab530fb44632cc2,6,7,1,1,0.8617793218588475,0.13818007183728798,0.8593840030131383,-0.02990948298022642,-0.18877679859110555,-0.07325865839505208
6661b6019ab530fb44632cc2,6,8,3,0,0.9805638318708507,0.13818007183728798,0.8593840030131383,-0.22283995318721345,-0.065045590384754,-0.023902907460324925
6661b6019ab530fb44632cc2,6,9,3,1,0.9805638318708507,0.13818007183728798,0.12084394066763682,-0.07325865839505208,-0.022314913419365312,-0.22108076120243797
6661b6019ab530fb44632cc2,6,10,1,0,0.9805638318708507,0.13818007183728798,0.8763757732897033,-0.023902907460324925,-0.007781653050023134,-0.2807071192282389
6661b6019ab530fb44632cc2,6,11,1,0,0.1378838767386371,0.13818007183728798,0.8763757732897033,-0.22108076120243797,-0.0026421320117673034,-0.0926267643447308
6661b6019ab530fb44632cc2,6,12,3,1,0.019388808144283946,0.13818007183728798,0.8763757732897033,-0.2807071192282389,-9.257188672829903e-4,-0.03085018766952765
6661b6019ab530fb44632cc2,6,13,2,1,0.019388808144283946,0.13818007183728798,0.9826163401758936,-0.0926267643447308,-3.039203984688752e-4,-0.22694200760061348
6661b6019ab530fb44632cc2,6,14,2,1,0.019388808144283946,0.8788135269849597,0.9826163401758936,-0.03085018766952765,-0.19450854131781603,-0.07413581592352561
6661b6019ab530fb44632cc2,6,15,3,1,0.019388808144283946,0.9829591296478295,0.9826163401758936,-0.010717840455264745,-0.269333881695929,-0.023999048178750863
6661b6019ab530fb44632cc2,6,16,3,0,0.019388808144283946,0.9829591296478295,0.9975555629702795,-0.0037025886109617713,-0.08871987985251051,-0.2222845708395484
6661b6019ab530fb44632cc2,6,17,3,0,0.019388808144283946,0.9829591296478295,0.14027320194751136,-0.001257700394693534,-0.02998728196601933,-0.28111059001745264
6661b6019ab530fb44632cc2,6,18,1,1,0.019388808144283946,0.9829591296478295,0.019724787750127225,-4.170239797061052e-4,-0.010512618463955068,-0.3034312110056005
6661b6019ab530fb44632cc2,6,19,3,0,0.8621094636447046,0.9829591296478295,0.019724787750127225,-0.2003456407548658,-0.003641213778820326,-0.10099712726284815
6661b6019ab530fb44632cc2,6,20,3,0,0.8621094636447046,0.9829591296478295,0.002773639280609065,-0.06707698128687073,-0.0012462557592995622,-0.25448391573614887
6661b6019ab530fb44632cc2,6,21,2,1,0.8621094636447046,0.9829591296478295,3.9002067737713337e-4,-0.022722495929239403,-4.1033516907971004e-4,-0.2955660405471943
6661b6019ab530fb44632cc2,6,22,2,0,0.8621094636447046,0.99760376497923,3.9002067737713337e-4,-0.007818263651664326,-0.19897592484508808,-0.09801610677982285
6661b6019ab530fb44632cc2,6,23,2,0,0.8621094636447046,0.1402799799670355,3.9002067737713337e-4,-0.002670151522755027,-0.2714164165963643,-0.03232957893515984
6661b6019ab530fb44632cc2,6,24,3,1,0.8621094636447046,0.01972574085459293,3.9002067737713337e-4,-9.26053069315382e-4,-0.2999052765423232,-0.011133132169521793
6661b6019ab530fb44632cc2,6,25,3,0,0.8621094636447046,0.01972574085459293,0.8594379123074498,-3.0403032027701655e-4,-0.09929147980627492,-0.2186228098643711
66912a96b8dba143ceba8276,1,1,2,0,0.5,0.5,0.5,0,0,0
66912a96b8dba143ceba8276,1,2,3,0,0.5,0.1450526982049906,0.5,0,-0.13592686953542907,0
66912a96b8dba143ceba8276,1,3,1,0,0.5,0.1450526982049906,0.1450526982049906,0,-0.02962628867710416,-0.13592686953542907
66912a96b8dba143ceba8276,1,4,2,0,0.1450526982049906,0.1450526982049906,0.1450526982049906,-0.13592686953542907,-0.006516716684582105,-0.02962628867710416
66912a96b8dba143ceba8276,1,5,2,0,0.1450526982049906,0.042080570539955287,0.1450526982049906,-0.02962628867710416,-0.14388729904909947,-0.006516716684582105
66912a96b8dba143ceba8276,1,6,1,0,0.1450526982049906,0.012207800613235861,0.1450526982049906,-0.006516716684582105,-0.17652272361328536,-0.0015078402139088619
66912a96b8dba143ceba8276,1,7,3,0,0.042080570539955287,0.012207800613235861,0.1450526982049906,-0.14388729904909947,-0.03759178881559761,-3.197770935422211e-4
66912a96b8dba143ceba8276,1,8,1,1,0.042080570539955287,0.012207800613235861,0.042080570539955287,-0.03134225127399471,-0.008134438885987565,-0.13880817839456672
66912a96b8dba143ceba8276,1,9,1,1,0.7221024042032547,0.012207800613235861,0.042080570539955287,-0.15400815382407304,-0.00185140922609807,-0.030164689299023342
66912a96b8dba143ceba8276,1,10,1,1,0.9193804077630676,0.012207800613235861,0.042080570539955287,-0.17965944647529708,-3.885296576987926e-4,-0.00652189557504022
66912a96b8dba143ceba8276,1,11,1,0,0.9766118212071488,0.012207800613235861,0.042080570539955287,-0.18961096460797702,-8.277532723786099e-5,-0.001516650116501895
66912a96b8dba143ceba8276,1,12,3,1,0.28332035951736184,0.012207800613235861,0.042080570539955287,-0.1927411419783766,-1.8593380551470876e-5,-3.1985701250991953e-4
66912a96b8dba143ceba8276,1,13,3,1,0.28332035951736184,0.012207800613235861,0.7221024042032547,-0.04104654648124062,-4.043098398737817e-6,-0.139854841745149
66912a96b8dba143ceba8276,1,14,3,1,0.28332035951736184,0.012207800613235861,0.9193804077630676,-0.0087318205061163,-8.543219105838036e-7,-0.17436128246235627
66912a96b8dba143ceba8276,1,15,3,0,0.28332035951736184,0.012207800613235861,0.9766118212071488,-0.0019266807888018316,-1.8330094559552636e-7,-0.18591843849388373
66912a96b8dba143ceba8276,1,16,1,0,0.28332035951736184,0.012207800613235861,0.28332035951736184,-4.131154028359454e-4,-3.7297700259474016e-8,-0.19156615313970932
66912a96b8dba143ceba8276,1,17,3,0,0.08219276525760578,0.012207800613235861,0.28332035951736184,-0.14431818374664196,-7.984577185484672e-9,-0.04094769708857572
66912a96b8dba143ceba8276,1,18,2,0,0.08219276525760578,0.012207800613235861,0.08219276525760578,-0.030930738862919388,-1.7948658147864324e-9,-0.16346786749620412
66912a96b8dba143ceba8276,1,19,1,1,0.08219276525760578,0.0035415488429782855,0.08219276525760578,-0.006634441245805974,-0.13682005509635947,-0.034368863782944
66912a96b8dba143ceba8276,1,20,1,0,0.7337391683664867,0.0035415488429782855,0.08219276525760578,-0.1451395890562182,-0.02974936638962091,-0.007259529348512897
66912a96b8dba143ceba8276,1,21,1,1,0.21286169225970908,0.0035415488429782855,0.08219276525760578,-0.17718156282070033,-0.0065167167227440405,-0.001616969327494158
66912a96b8dba143ceba8276,1,22,1,1,0.7716469292311057,0.0035415488429782855,0.08219276525760578,-0.18796077848813997,-0.001507840214026454,-3.392744847196792e-4
66912a96b8dba143ceba8276,1,23,1,0,0.9337535418488723,0.0035415488429782855,0.08219276525760578,-0.19261583239157692,-3.1977709371643884e-4,-7.218497309243241e-5
66912a96b8dba143ceba8276,1,24,2,1,0.2708869413850791,0.0035415488429782855,0.08219276525760578,-0.19426762786155669,-6.771914531933645e-5,-1.6140415246394932e-5
66912a96b8dba143ceba8276,1,25,2,1,0.2708869413850791,0.7109220260236395,0.08219276525760578,-0.04113682802115175,-0.13841644646977264,-3.529530139711418e-6
66912a96b8dba143ceba8276,2,1,2,1,0.2708869413850791,0.9161369197134267,0.08219276525760578,0,0,0
66912a96b8dba143ceba8276,2,2,2,0,0.2708869413850791,0.9756708678184649,0.08219276525760578,0,-0.13592686953542907,0
66912a96b8dba143ceba8276,2,3,1,0,0.2708869413850791,0.2830473838606952,0.08219276525760578,0,-0.1720808083138083,0
66912a96b8dba143ceba8276,2,4,2,0,0.07858576355652154,0.2830473838606952,0.08219276525760578,-0.13592686953542907,-0.03718773127910236,0
66912a96b8dba143ceba8276,2,5,3,0,0.07858576355652154,0.08211357354622427,0.08219276525760578,-0.02962628867710416,-0.15778817670045195,0
66912a96b8dba143ceba8276,2,6,1,0,0.07858576355652154,0.08211357354622427,0.023844564776467788,-0.006516716684582105,-0.0333069967996984,-0.13592686953542907
66912a96b8dba143ceba8276,2,7,3,0,0.0227981541159795,0.08211357354622427,0.023844564776467788,-0.14388729904909947,-0.007084848507991821,-0.02962628867710416
66912a96b8dba143ceba8276,2,8,2,0,0.0227981541159795,0.08211357354622427,0.006917436929638495,-0.03134225127399471,-0.0016053927273196817,-0.15088310996354298
66912a96b8dba143ceba8276,2,9,2,0,0.0227981541159795,0.02382159083354512,0.006917436929638495,-0.006671884932937685,-0.14422907862278697,-0.03253535924672592
66912a96b8dba143ceba8276,2,10,2,1,0.0227981541159795,0.006910772064786564,0.006917436929638495,-0.001541423736122854,-0.175448538461083,-0.00695600155198298
66912a96b8dba143ceba8276,2,11,2,1,0.0227981541159795,0.7118994558643961,0.006917436929638495,-3.219751214894068e-4,-0.18718940975239742,-0.0015871366385732456
66912a96b8dba143ceba8276,2,12,2,1,0.0227981541159795,0.9164204773857196,0.006917436929638495,-6.84886521815994e-5,-0.19240885210436698,-3.335400022612579e-4
66912a96b8dba143ceba8276,2,13,2,1,0.0227981541159795,0.9757531294296975,0.006917436929638495,-1.5237984014126858e-5,-0.19400768774045568,-7.130118401310064e-5
66912a96b8dba143ceba8276,2,14,2,0,0.0227981541159795,0.9929658519881543,0.006917436929638495,-3.375202058249851e-6,-0.19528852103264294,-1.5923955664267604e-5
66912a96b8dba143ceba8276,2,15,2,1,0.0227981541159795,0.28806475210742377,0.006917436929638495,-7.113332845466923e-7,-0.19614579591744152,-3.493669732071439e-6
66912a96b8dba143ceba8276,2,16,2,0,0.0227981541159795,0.7934637427437252,0.006917436929638495,-1.535393932766984e-7,-0.1963131612649205,-7.34773739575996e-7
66912a96b8dba143ceba8276,2,17,2,0,0.0227981541159795,0.23018811360241065,0.006917436929638495,-3.110145757414955e-8,-0.19665338483891887,-1.5854125693454934e-7
66912a96b8dba143ceba8276,2,18,1,0,0.0227981541159795,0.06677881398138469,0.006917436929638495,-6.680754101397525e-9,-0.19677518928580223,-3.21489960167763e-8
66912a96b8dba143ceba8276,2,19,1,0,0.006613867549354231,0.06677881398138469,0.006917436929638495,-0.13634568124661228,-0.041393867464623424,-6.8995271928519986e-9
66912a96b8dba143ceba8276,2,20,2,0,0.0019187186719498992,0.06677881398138469,0.006917436929638495,-0.17284386560161133,-0.008858690826475335,-1.5370464243857492e-9
66912a96b8dba143ceba8276,2,21,2,0,0.0019187186719498992,0.019372894324635643,0.006917436929638495,-0.03718773127964606,-0.15317651215359765,-3.3539261858313645e-10
66912a96b8dba143ceba8276,2,22,1,1,0.0019187186719498992,0.005620181197852256,0.006917436929638495,-0.008032522933330488,-0.1818582306665527,-7.052554876595927e-11
66912a96b8dba143ceba8276,2,23,1,0,0.7104512342326749,0.005620181197852256,0.006917436929638495,-0.14760929038543152,-0.03879645074848784,-1.5000634684345466e-11
66912a96b8dba143ceba8276,2,24,1,0,0.20610573688391742,0.005620181197852256,0.006917436929638495,-0.17747478633829455,-0.008187963648134906,-3.2600835579141975e-12
66912a96b8dba143ceba8276,2,25,2,1,0.05979238652383595,0.005620181197852256,0.006917436929638495,-0.18847214463947096,-0.0018558719281793821,-6.914525610959767e-13
66912a96b8dba143ceba8276,3,1,2,1,0.05979238652383595,0.711525048488316,0.006917436929638495,0,0,0
66912a96b8dba143ceba8276,3,2,2,1,0.05979238652383595,0.9163118597850963,0.006917436929638495,0,-0.13592686953542907,0
66912a96b8dba143ceba8276,3,3,2,1,0.05979238652383595,0.9757216188774851,0.006917436929638495,0,-0.1720808083138083,0
66912a96b8dba143ceba8276,3,4,2,1,0.05979238652383595,0.9929567106068711,0.006917436929638495,0,-0.1854009218378797,0
66912a96b8dba143ceba8276,3,5,2,0,0.05979238652383595,0.9979567037333876,0.006917436929638495,0,-0.19076784502311117,0
66912a96b8dba143ceba8276,3,6,1,1,0.05979238652383595,0.289512625134689,0.006917436929638495,0,-0.19361288317231223,0
66912a96b8dba143ceba8276,3,7,1,1,0.7272406976024883,0.289512625134689,0.006917436929638495,-0.13592686953542907,-0.04110539174664336,0
66912a96b8dba143ceba8276,3,8,1,1,0.9208710544080807,0.289512625134689,0.006917436929638495,-0.1720808083138083,-0.008759627618996062,0
66912a96b8dba143ceba8276,3,9,1,0,0.9770442658437355,0.289512625134689,0.006917436929638495,-0.1854009218378797,-0.0019275832389190582,0
66912a96b8dba143ceba8276,3,10,2,0,0.2834458140403754,0.289512625134689,0.006917436929638495,-0.19076784502311117,-4.1403005264697534e-4,0
66912a96b8dba143ceba8276,3,11,1,0,0.2834458140403754,0.0839891749334553,0.006917436929638495,-0.0408572024210041,-0.1443185399933811,0
66912a96b8dba143ceba8276,3,12,2,0,0.08222916029184378,0.0839891749334553,0.006917436929638495,-0.1630324239995039,-0.030931780387116713,0
66912a96b8dba143ceba8276,3,13,2,0,0.08222916029184378,0.02436571291916301,0.006917436929638495,-0.03436734097661144,-0.15427577393187092,0
66912a96b8dba143ceba8276,3,14,1,1,0.08222916029184378,0.007068624818714854,0.006917436929638495,-0.007259527488764787,-0.18084483873715276,0
66912a96b8dba143ceba8276,3,15,1,0,0.7337497267623596,0.007068624818714854,0.006917436929638495,-0.14878678334199408,-0.03887715575081522,0
66912a96b8dba143ceba8276,3,16,2,0,0.21286475530734228,0.007068624818714854,0.006917436929638495,-0.17927281573771897,-0.00821291321377475,0
66912a96b8dba143ceba8276,3,17,1,1,0.21286475530734228,0.002050646210328897,0.006917436929638495,-0.0384628164383924,-0.14973942016871625,0
66912a96b8dba143ceba8276,3,18,1,1,0.7716478178377579,0.002050646210328897,0.006917436929638495,-0.16033244587474915,-0.032127127837104696,0
66912a96b8dba143ceba8276,3,19,1,1,0.9337537996384586,0.002050646210328897,0.006917436929638495,-0.1827463523434868,-0.006782433857703392,0
66912a96b8dba143ceba8276,3,20,1,1,0.9807816197612486,0.002050646210328897,0.006917436929638495,-0.19112734421894786,-0.0015422711715132114,0
66912a96b8dba143ceba8276,3,21,1,1,0.994424644172477,0.002050646210328897,0.006917436929638495,-0.19358977412560902,-3.248271470806934e-4,0
66912a96b8dba143ceba8276,3,22,1,1,0.9983825591835956,0.002050646210328897,0.006917436929638495,-0.19511156636119786,-6.867053245227443e-5,0
66912a96b8dba143ceba8276,3,23,1,0,0.9995307716893465,0.002050646210328897,0.006917436929638495,-0.19611128466231964,-1.5357950225658828e-5,0
66912a96b8dba143ceba8276,3,24,2,1,0.2899692707444074,0.002050646210328897,0.006917436929638495,-0.19664962116475046,-3.382761776138513e-6,0
66912a96b8dba143ceba8276,3,25,2,1,0.2899692707444074,0.7104895071236577,0.006917436929638495,-0.04135318306524165,-0.1382193568138762,0
66912a96b8dba143ceba8276,4,1,1,1,0.2899692707444074,0.9160114436462012,0.006917436929638495,0,0,0
66912a96b8dba143ceba8276,4,2,1,1,0.794016253879585,0.9160114436462012,0.006917436929638495,-0.13592686953542907,0,0
66912a96b8dba143ceba8276,4,3,1,1,0.9402430036551166,0.9160114436462012,0.006917436929638495,-0.1720808083138083,0,0
66912a96b8dba143ceba8276,4,4,1,0,0.9826641728694742,0.9160114436462012,0.006917436929638495,-0.1854009218378797,0,0
66912a96b8dba143ceba8276,4,5,2,1,0.2850761793998623,0.9160114436462012,0.006917436929638495,-0.19076784502311117,0,0
66912a96b8dba143ceba8276,4,6,2,0,0.2850761793998623,0.9756344665341345,0.006917436929638495,-0.0408572024210041,-0.13592686953542907,0
66912a96b8dba143ceba8276,4,7,1,1,0.2850761793998623,0.28303682365163674,0.006917436929638495,-0.008645372628258263,-0.1720808083138083,0
66912a96b8dba143ceba8276,4,8,1,1,0.7925967416722313,0.28303682365163674,0.006917436929638495,-0.15085050686331436,-0.03718773127910236,0
66912a96b8dba143ceba8276,4,9,1,1,0.9398311955023098,0.28303682365163674,0.006917436929638495,-0.18042955973379143,-0.008032522930663805,0
66912a96b8dba143ceba8276,4,10,1,0,0.9825447051016396,0.28303682365163674,0.006917436929638495,-0.1896458835660883,-0.001842333892024959,0
66912a96b8dba143ceba8276,4,11,2,0,0.2850415211555726,0.28303682365163674,0.006917436929638495,-0.19269128270441346,-3.858109537073386e-4,0
66912a96b8dba143ceba8276,4,12,2,1,0.2850415211555726,0.08211050997257618,0.006917436929638495,-0.04103385894692105,-0.14167334747845678,0
66912a96b8dba143ceba8276,4,13,2,1,0.2850415211555726,0.733715305664312,0.006917436929638495,-0.008724106916858498,-0.1750478114468194,0
66912a96b8dba143ceba8276,4,14,2,1,0.2850415211555726,0.9227493731510195,0.006917436929638495,-0.0019265402232513953,-0.18641801177093612,0
